Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Jules Iloki,250000,30,1.72,Right Midfield,Winger,right,,Tianjin Jinmen Tiger,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.08,0.08,0.18,0.26,0.0,0.7,0.25,36.4,0.0,0.0,19.1,0.06,0.0,0.0,0.08,0.08,0.11,-0.08,-0.08,21.85,32.74,66.7,378.94,136.17,11.08,15.07,73.5,7.28,10.77,67.6,2.79,5.0,55.7,0.0,0.18,1.9,1.14,2.09,1.46,2.79,32.74,31.79,0.95,0.06,0.0,7.47,1.39,4.69,0.38,0.0,0.0,0.0,20.77,2.79,9.18,2.72,27.17,2.41,0.25,0.06,21.85,0.19,0.89,1.52,1.27,2.85,2.41,0.19,0.0,0.06,0.19,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.57,0.19,0.06,0.32,0.19,0.06,0.7,9.1,0.63,12.79,2.6,20.3,3.42,6.14,3.23,1.08,0.06,0.0,1.01,0.89,1.46,0.38,0.0,39.84,0.57,6.52,16.53,20.39,1.58,38.89,0.7,1.01,68.8,0.7,0.0,26.47,177.97,113.31,4.62,1.96,0.19,1.27,0.82,36.61,26.92,73.5,6.08,0.06,0.0,0.0,0.76,0.76,0.32,4.69,0.89,0.19,0.0,0.0,0.0,6.78,0.13,0.13,50.0
Jules Keita,500000,23,1.68,Left Winger,Winger,right,1.32602739726027,RC Lens,Ligue 1,0.39,0.2,0.39,0.0,0.0,0.59,0.0,0.39,0.39,0.12,0.51,0.39,3.16,0.99,31.3,0.13,0.4,16.1,0.0,0.0,0.0,0.39,0.39,0.13,0.0,0.0,21.12,27.04,78.1,352.89,109.93,11.25,14.61,77.0,8.09,9.47,85.4,1.78,2.57,69.2,0.2,0.12,1.58,1.78,1.58,0.2,4.14,27.04,25.86,1.18,0.39,0.39,6.91,1.18,0.99,0.2,0.0,0.0,0.0,22.7,3.55,0.79,3.36,22.5,0.39,0.59,0.2,21.12,0.2,0.39,1.18,0.59,3.95,2.17,0.2,1.18,0.2,0.2,0.0,0.39,0.2,0.0,0.2,0.0,0.0,0.0,1.78,0.79,0.0,0.39,1.38,0.79,2.57,30.8,1.78,16.18,3.95,24.4,2.37,6.32,7.5,0.59,0.0,0.0,0.59,0.2,1.97,0.0,0.0,45.39,0.59,3.55,14.61,32.37,8.29,44.41,5.13,8.68,59.1,5.33,0.2,42.83,206.84,130.86,8.29,2.17,2.57,3.75,3.95,46.18,34.14,73.9,10.26,0.59,0.0,0.0,2.96,1.58,0.79,0.99,0.2,0.79,0.0,0.0,0.0,6.32,0.0,0.79,0.0
Julian Draxler,20000000,28,1.85,Left Winger,Winger,right,2.32876712328767,Paris Saint-Germain,Ligue 1,0.22,0.14,0.22,0.0,0.0,0.07,0.0,0.18,0.18,0.17,0.36,0.22,1.23,0.29,23.5,0.18,0.75,15.2,0.0,0.0,0.0,0.18,0.18,0.15,0.04,0.04,41.11,46.59,88.2,659.35,138.97,22.72,24.88,91.3,14.35,16.01,89.6,3.1,4.11,75.4,0.14,0.17,1.23,2.88,0.94,0.07,2.96,46.59,45.58,1.01,0.22,0.14,12.04,0.94,0.72,0.58,0.29,0.07,0.0,40.31,3.39,2.88,6.27,39.23,0.5,0.22,0.0,41.11,0.29,0.58,1.15,0.58,2.6,1.95,0.29,0.14,0.0,0.07,0.14,0.65,0.58,0.0,0.0,0.0,0.0,0.07,0.72,0.5,0.14,0.29,0.29,0.29,1.23,23.5,0.94,8.94,2.74,30.6,2.02,4.54,2.38,0.72,0.0,0.0,0.72,1.44,2.16,0.5,0.0,54.23,0.87,8.08,30.29,19.98,3.03,53.29,2.24,3.03,73.8,2.45,0.07,43.63,216.49,103.92,4.69,1.44,0.72,0.58,1.44,52.64,44.5,84.5,5.91,0.07,0.0,0.0,1.37,0.94,0.14,0.72,1.44,0.5,0.0,0.0,0.0,4.69,0.36,0.58,38.5
Junior Hoilett,800000,31,1.74,Left Winger,Winger,right,0.326027397260274,Reading FC,Premier League,0.13,0.04,0.13,0.0,0.0,0.17,0.0,0.13,0.13,0.05,0.18,0.13,1.68,0.38,22.5,0.08,0.33,18.5,0.04,0.0,0.0,0.13,0.13,0.08,0.0,0.0,14.21,22.45,63.3,234.02,84.11,8.37,10.0,83.6,3.78,6.39,59.2,1.64,4.54,36.1,0.04,0.05,0.92,0.46,0.5,0.04,1.39,22.45,20.81,1.64,0.5,0.13,4.2,1.14,1.68,1.05,0.67,0.08,0.08,12.78,3.57,6.1,3.07,17.11,1.43,0.08,0.17,14.21,0.21,0.92,0.71,1.26,1.89,1.05,0.34,0.13,0.13,0.21,0.04,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.85,1.05,1.01,0.55,0.29,0.59,2.19,26.9,1.6,18.33,4.79,26.1,7.48,7.02,3.83,1.47,0.0,0.0,1.47,1.43,3.28,0.92,0.0,36.24,1.3,8.28,12.53,18.29,2.73,34.81,0.67,2.48,27.1,0.8,0.04,24.8,147.63,80.33,4.37,0.92,0.67,1.51,2.27,31.06,20.35,65.5,3.62,0.17,0.0,0.0,1.77,1.93,0.34,1.68,1.43,1.05,0.04,0.0,0.0,7.65,0.76,2.4,24.0
Junior Stanislas,1200000,32,1.83,Left Winger,Winger,right,1.32602739726027,AFC Bournemouth,Premier League,0.38,0.0,0.25,0.13,0.13,0.13,0.0,0.2,0.1,0.1,0.2,0.38,2.02,0.76,37.5,0.13,0.33,20.5,0.38,0.13,0.13,0.2,0.1,0.05,0.18,0.15,28.06,39.19,71.6,457.46,172.54,14.92,18.2,81.9,9.35,12.77,73.3,2.78,6.07,45.8,0.0,0.1,1.39,1.77,1.52,0.13,3.92,39.19,34.76,4.42,1.52,0.13,7.96,1.39,1.64,2.02,1.01,0.63,0.13,24.02,7.71,7.46,3.29,33.24,0.51,0.76,0.25,28.06,0.13,0.88,0.51,2.02,3.03,1.64,0.88,0.25,0.25,0.0,0.0,0.51,0.13,0.0,0.13,0.25,0.0,0.0,1.26,0.76,0.25,0.25,0.76,0.51,1.14,44.4,0.63,13.53,4.3,31.8,4.04,5.18,4.3,1.14,0.0,0.0,1.14,0.13,1.39,0.25,0.0,48.92,1.26,8.6,18.71,24.78,2.28,43.99,1.64,2.65,61.9,1.77,0.25,34.26,196.18,103.27,5.18,1.26,0.76,1.26,1.14,39.06,32.23,82.5,4.93,0.13,0.0,0.0,0.63,0.88,0.13,1.64,0.13,0.76,0.0,0.0,0.0,7.58,1.14,0.76,60.0
Justin Kluivert,14000000,22,1.71,Left Winger,Winger,both,0.326027397260274,OGC Nice,Ligue 1,0.28,0.22,0.28,0.0,0.0,0.22,0.06,0.2,0.2,0.16,0.36,0.28,1.63,0.62,37.9,0.17,0.45,19.1,0.11,0.0,0.0,0.2,0.2,0.12,0.08,0.08,20.77,30.88,67.3,359.44,101.51,10.84,13.36,81.1,6.79,9.49,71.6,2.36,6.12,38.5,0.22,0.16,1.29,1.12,1.18,0.51,2.41,30.88,26.61,4.27,1.18,0.06,6.12,2.19,2.53,2.75,1.18,1.07,0.06,19.76,4.15,6.96,4.66,24.03,0.9,0.34,0.11,20.77,0.11,0.84,1.35,1.24,2.41,1.29,0.62,0.22,0.17,0.11,0.0,0.51,0.17,0.11,0.17,0.06,0.0,0.0,1.12,0.56,0.62,0.45,0.06,0.28,1.01,27.8,0.73,16.23,4.55,28.0,4.04,7.92,4.27,1.46,0.06,0.0,1.4,1.12,2.25,0.11,0.0,43.34,0.67,5.73,18.13,23.97,3.48,39.25,2.02,4.38,46.2,2.3,0.11,31.16,212.06,137.11,6.18,2.02,0.73,1.91,1.91,40.14,29.59,73.7,5.45,0.22,0.06,0.0,1.8,1.68,0.45,2.53,1.12,0.56,0.0,0.06,0.0,4.88,1.07,0.67,61.3
Kai Pröger,700000,29,1.77,Right Winger,Winger,right,0.326027397260274,SC Paderborn 07,Bundesliga,0.09,0.26,0.09,0.0,0.0,0.0,0.0,0.12,0.12,0.16,0.27,0.09,2.21,0.61,27.5,0.04,0.14,20.4,0.13,0.0,0.0,0.12,0.12,0.05,-0.03,-0.03,14.46,27.01,53.5,291.3,113.25,6.36,8.48,75.0,4.5,7.79,57.8,2.99,7.88,37.9,0.26,0.16,1.77,0.87,0.65,0.39,1.47,27.01,20.43,6.58,1.77,0.0,5.71,2.12,3.68,3.42,1.43,1.73,0.13,11.56,4.81,10.65,2.9,21.43,0.82,1.34,0.26,14.46,0.17,0.74,0.65,2.34,3.68,1.21,1.21,0.61,0.22,0.35,0.09,0.39,0.17,0.09,0.04,0.0,0.09,0.0,1.9,1.0,1.0,0.74,0.17,0.69,2.81,24.6,2.12,22.77,5.71,25.1,5.93,11.08,5.76,2.03,0.17,0.0,1.86,0.61,2.51,0.69,0.0,42.42,1.04,8.31,15.89,21.77,3.46,35.84,2.86,4.85,58.9,3.07,0.39,27.97,176.15,102.21,4.59,1.17,1.17,2.73,2.16,32.12,22.81,71.0,4.5,0.0,0.0,0.0,0.69,1.17,0.43,3.68,0.61,1.0,0.04,0.0,0.0,6.71,0.26,0.82,24.0
Kamal Deen Sulemana,20000000,20,1.75,Left Winger,Winger,right,4.32876712328767,Stade Rennais FC,Ligue 1,0.35,0.18,0.35,0.0,0.0,0.27,0.0,0.23,0.23,0.12,0.35,0.35,2.31,0.71,30.8,0.15,0.5,19.9,0.0,0.0,0.0,0.23,0.23,0.1,0.12,0.12,25.45,31.92,79.7,497.44,116.16,11.44,13.39,85.4,9.4,10.82,86.9,4.08,5.85,69.7,0.18,0.12,1.86,1.24,1.86,0.62,3.1,31.92,31.3,0.62,0.09,0.09,5.23,2.48,2.66,0.09,0.0,0.09,0.0,23.5,3.37,5.05,4.88,25.71,0.44,0.35,0.09,25.45,0.09,0.53,1.68,1.24,3.9,2.75,0.18,0.62,0.09,0.09,0.18,0.35,0.27,0.0,0.09,0.0,0.0,0.0,2.48,1.68,0.89,0.89,0.71,0.71,1.68,42.1,0.98,15.87,5.05,31.8,4.26,6.56,5.05,0.71,0.09,0.0,0.62,0.71,3.19,0.27,0.0,47.26,0.35,4.52,21.99,26.07,5.05,46.64,4.52,8.16,55.4,5.41,0.35,43.54,273.46,170.42,8.34,2.84,1.51,2.48,2.66,45.75,36.27,79.3,4.97,0.27,0.0,0.0,1.68,1.86,0.27,2.66,0.71,1.68,0.0,0.0,0.0,5.59,0.62,0.44,58.3
Kamaldeen Sulemana,20000000,20,1.75,Left Winger,Winger,right,4.32876712328767,Stade Rennais FC,Ligue 1,0.35,0.18,0.35,0.0,0.0,0.27,0.0,0.23,0.23,0.12,0.35,0.35,2.31,0.71,30.8,0.15,0.5,19.9,0.0,0.0,0.0,0.23,0.23,0.1,0.12,0.12,25.45,31.92,79.7,497.44,116.16,11.44,13.39,85.4,9.4,10.82,86.9,4.08,5.85,69.7,0.18,0.12,1.86,1.24,1.86,0.62,3.1,31.92,31.3,0.62,0.09,0.09,5.23,2.48,2.66,0.09,0.0,0.09,0.0,23.5,3.37,5.05,4.88,25.71,0.44,0.35,0.09,25.45,0.09,0.53,1.68,1.24,3.9,2.75,0.18,0.62,0.09,0.09,0.18,0.35,0.27,0.0,0.09,0.0,0.0,0.0,2.48,1.68,0.89,0.89,0.71,0.71,1.68,42.1,0.98,15.87,5.05,31.8,4.26,6.56,5.05,0.71,0.09,0.0,0.62,0.71,3.19,0.27,0.0,47.26,0.35,4.52,21.99,26.07,5.05,46.64,4.52,8.16,55.4,5.41,0.35,43.54,273.46,170.42,8.34,2.84,1.51,2.48,2.66,45.75,36.27,79.3,4.97,0.27,0.0,0.0,1.68,1.86,0.27,2.66,0.71,1.68,0.0,0.0,0.0,5.59,0.62,0.44,58.3
Karim Bellarabi,3500000,31,1.84,Right Winger,Winger,right,1.32602739726027,Bayer 04 Leverkusen,Bundesliga,0.16,0.16,0.16,0.0,0.0,0.25,0.0,0.26,0.26,0.19,0.45,0.16,3.46,1.24,35.7,0.05,0.13,18.2,0.0,0.0,0.0,0.26,0.26,0.07,-0.09,-0.09,31.9,42.53,75.0,514.37,141.59,17.8,20.85,85.4,10.22,13.93,73.4,2.88,5.36,53.8,0.16,0.19,1.15,1.98,1.4,0.49,3.21,42.53,40.47,2.06,0.08,0.08,5.77,1.4,4.04,0.33,0.08,0.16,0.0,29.75,6.84,5.93,3.63,36.1,0.58,1.65,0.41,31.9,0.16,0.74,2.55,1.73,3.3,2.14,0.0,0.41,0.41,0.25,0.08,0.33,0.16,0.0,0.0,0.08,0.08,0.0,1.65,1.32,0.58,0.74,0.33,0.58,1.9,30.4,1.32,18.38,5.27,28.7,5.52,7.42,5.44,0.99,0.0,0.0,0.99,1.65,3.3,0.58,0.0,57.03,0.66,7.83,25.05,28.68,5.11,55.05,2.39,3.96,60.4,2.64,0.25,45.16,245.93,168.79,8.32,2.64,1.4,2.47,1.98,51.35,43.02,83.8,6.35,0.25,0.0,0.0,2.55,1.24,0.33,4.04,1.65,1.32,0.16,0.0,0.0,5.77,0.25,0.25,50.0
Keita Baldé,7000000,26,1.81,Left Winger,Winger,both,2.32876712328767,Cagliari Calcio,Serie A,0.33,0.07,0.33,0.0,0.0,0.2,0.0,0.29,0.29,0.13,0.41,0.33,2.21,0.74,33.3,0.15,0.45,13.6,0.0,0.0,0.0,0.29,0.29,0.13,0.05,0.05,14.99,20.07,74.7,211.58,37.41,8.57,10.84,79.0,4.95,6.22,79.6,0.67,1.2,55.6,0.07,0.13,1.14,1.14,0.33,0.07,1.0,20.07,18.8,1.27,0.13,0.0,6.09,0.0,0.74,0.0,0.0,0.0,0.0,13.99,3.41,2.68,3.68,13.52,1.0,0.0,0.54,14.99,0.0,0.54,0.54,0.67,2.54,1.47,0.0,0.13,0.33,0.47,0.13,0.4,0.13,0.0,0.0,0.07,0.2,0.0,0.8,0.33,0.13,0.4,0.27,0.27,0.67,40.0,0.4,16.59,4.01,24.2,1.41,7.23,7.96,0.87,0.27,0.0,0.6,0.13,0.94,0.6,0.0,31.25,0.6,1.87,15.32,15.86,4.55,29.98,0.47,1.0,46.7,0.47,0.0,20.41,102.71,51.93,3.01,0.74,0.94,2.54,1.41,43.76,23.15,52.9,7.63,0.2,0.0,0.0,2.07,2.34,0.67,0.74,0.13,0.33,0.13,0.07,0.0,3.61,1.67,3.68,31.3
Keita Endo,1000000,24,1.75,Left Winger,Winger,right,1.32602739726027,1.FC Union Berlin,Bundesliga,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.24,0.24,0.22,0.45,0.2,1.78,0.79,44.4,0.11,0.25,17.0,0.0,0.0,0.0,0.24,0.24,0.13,-0.04,-0.04,15.0,21.32,70.4,256.97,78.95,7.11,10.07,70.6,4.93,7.11,69.4,1.97,2.57,76.9,0.0,0.22,1.18,1.38,0.59,0.59,1.38,21.32,21.32,0.0,0.0,0.0,4.74,0.2,1.97,0.0,0.0,0.0,0.0,13.82,2.37,5.13,6.12,12.63,1.18,0.0,0.0,15.0,0.0,0.59,0.79,0.99,2.76,1.58,0.0,0.2,0.0,0.59,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.79,0.39,0.79,0.39,0.39,1.97,20.0,1.58,19.34,5.13,26.5,5.72,9.28,4.34,2.37,0.39,0.0,1.97,1.78,3.36,1.18,0.0,36.32,1.18,8.68,15.79,15.2,4.14,36.32,0.59,1.38,42.9,0.59,0.0,21.51,164.21,98.49,4.34,1.58,0.99,1.38,1.97,36.12,21.12,58.5,4.93,0.0,0.0,0.0,1.58,2.57,0.39,1.97,1.78,0.79,0.0,0.0,0.0,7.3,1.58,2.76,36.4
Keko,600000,30,1.74,Right Winger,Winger,right,0.745205479452055,Sacramento Republic FC,La Liga,0.12,0.06,0.12,0.0,0.0,0.12,0.0,0.19,0.19,0.13,0.32,0.12,1.23,0.59,47.6,0.1,0.2,14.4,0.0,0.0,0.0,0.19,0.19,0.16,-0.07,-0.07,20.25,31.59,64.1,375.73,110.14,9.86,12.68,77.8,6.99,10.1,69.2,2.82,6.22,45.3,0.06,0.13,0.82,1.35,1.17,0.88,2.35,31.59,30.12,1.47,0.18,0.06,6.75,2.17,4.23,0.35,0.0,0.12,0.0,16.67,6.22,8.69,2.7,25.71,1.76,0.94,0.12,20.25,0.12,0.94,0.94,2.52,2.47,1.76,0.06,0.41,0.12,0.12,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,2.05,1.12,1.0,0.76,0.29,0.7,2.99,23.5,2.29,28.88,7.05,24.4,10.22,14.44,4.23,1.88,0.12,0.0,1.76,0.59,2.64,0.88,0.0,44.44,1.23,7.57,19.02,21.72,3.23,43.03,1.94,2.99,64.7,2.05,0.06,32.99,197.85,118.77,6.81,1.7,0.76,2.11,1.7,44.15,28.71,65.0,6.81,0.12,0.0,0.0,2.35,1.7,0.82,4.23,0.59,1.12,0.0,0.0,0.0,7.69,0.47,1.41,25.0
Ken Sema,3000000,28,1.8,Left Midfield,Winger,left,1.32602739726027,Watford FC,Premier League,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.02,0.02,0.1,0.11,0.0,0.33,0.16,50.0,0.0,0.0,20.3,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,13.21,22.5,58.7,208.37,60.98,7.01,8.64,81.1,4.24,6.85,61.9,0.98,4.08,24.0,0.0,0.1,0.65,0.82,0.33,0.33,0.49,22.5,21.36,1.14,0.33,0.0,4.73,0.82,1.63,0.33,0.0,0.16,0.0,12.39,4.08,6.03,15.65,3.1,1.79,0.49,0.16,13.21,0.0,0.49,0.65,2.12,1.3,0.82,0.16,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,1.14,1.47,0.33,0.0,0.65,2.93,22.2,2.28,24.46,4.89,20.0,9.46,12.72,2.28,1.63,0.0,0.0,1.63,0.82,2.61,2.61,0.0,35.05,2.93,11.58,15.16,10.43,1.47,34.08,0.98,2.12,46.2,1.14,0.33,21.68,111.03,60.82,2.93,0.33,0.49,1.96,2.45,31.3,18.91,60.4,3.59,0.16,0.0,0.0,2.61,0.49,0.0,1.63,0.82,1.14,0.0,0.0,0.0,7.83,1.47,3.42,30.0
Kenedy,7000000,26,1.82,Right Winger,Winger,left,1.32602739726027,Chelsea FC,Premier League,0.14,0.14,0.14,0.0,0.0,0.27,0.0,0.12,0.12,0.18,0.3,0.14,2.85,1.09,38.1,0.05,0.13,24.2,0.14,0.0,0.0,0.12,0.12,0.04,0.01,0.01,15.2,24.57,61.9,298.64,102.9,7.19,8.69,82.8,4.34,7.19,60.4,3.12,8.01,39.0,0.14,0.18,1.09,0.81,0.95,0.41,1.9,24.57,19.14,5.43,1.63,0.14,3.53,2.17,3.67,3.26,1.63,0.27,0.41,13.03,3.94,7.6,18.46,4.34,0.54,0.54,0.27,15.2,0.14,0.95,0.41,0.68,2.85,1.36,0.68,0.14,0.27,0.14,0.27,0.27,0.14,0.0,0.0,0.0,0.0,0.14,2.17,1.63,1.09,0.81,0.27,0.54,2.17,25.0,1.63,16.02,5.29,33.1,4.34,6.65,5.02,2.17,0.27,0.0,1.9,1.9,4.07,0.54,0.0,43.03,1.22,6.92,15.34,24.43,2.71,37.6,2.58,4.62,55.9,2.58,0.14,26.74,147.56,93.94,4.07,1.09,0.81,2.85,3.67,32.99,22.53,68.3,3.67,0.27,0.0,0.0,1.22,1.49,0.14,3.67,1.9,1.63,0.0,0.14,0.0,6.52,0.68,1.9,26.3
Kevin Agudelo,3300000,23,1.78,Right Winger,Winger,left,0.326027397260274,Spezia Calcio,Serie A,0.21,0.21,0.21,0.0,0.0,0.41,0.1,0.1,0.1,0.1,0.21,0.21,1.14,0.31,27.3,0.18,0.67,18.2,0.0,0.0,0.0,0.1,0.1,0.09,0.1,0.1,17.36,24.08,72.1,284.67,90.62,8.16,10.54,77.5,7.96,10.23,77.8,0.72,1.65,43.8,0.21,0.1,1.24,1.14,0.93,0.1,2.79,24.08,23.15,0.93,0.1,0.0,9.2,0.21,1.14,0.1,0.1,0.0,0.0,16.74,4.55,2.79,18.81,2.69,1.55,0.1,0.0,17.36,0.1,0.52,0.93,1.03,3.1,1.65,0.0,0.41,0.21,0.41,0.41,0.52,0.31,0.0,0.0,0.0,0.0,0.21,3.51,2.48,1.14,1.55,0.83,0.72,2.27,31.8,1.55,29.04,6.51,22.4,6.51,13.12,9.4,2.89,0.0,0.0,2.89,0.41,3.93,0.52,0.0,41.33,0.72,6.61,21.8,18.19,2.79,40.4,2.27,4.34,52.4,2.48,0.1,30.07,192.3,119.66,4.96,2.17,0.83,1.86,3.0,35.13,25.73,73.2,3.93,0.41,0.1,0.0,2.58,2.48,0.0,1.14,0.41,2.48,0.0,0.0,0.0,5.79,1.24,2.07,37.5
Kevin Mirallas,900000,34,1.82,Right Winger,Winger,right,0.326027397260274,Moreirense FC,Serie A,0.14,0.07,0.14,0.0,0.0,0.14,0.0,0.18,0.18,0.1,0.28,0.14,2.01,0.62,31.0,0.07,0.22,17.5,0.0,0.0,0.0,0.18,0.18,0.09,-0.04,-0.04,21.76,30.55,71.2,390.35,124.64,10.67,12.89,82.8,7.62,10.6,71.9,2.98,5.47,54.4,0.07,0.1,1.8,2.08,1.32,0.42,3.33,30.55,26.4,4.16,0.62,0.0,4.09,1.66,2.98,2.15,0.0,0.14,0.07,19.61,4.23,6.72,2.7,24.67,1.52,1.11,0.14,21.76,0.07,0.42,0.9,1.39,3.67,2.08,0.62,0.35,0.21,0.42,0.0,0.28,0.14,0.0,0.07,0.0,0.07,0.0,1.18,0.76,0.42,0.42,0.35,0.21,1.32,15.8,1.11,17.53,5.06,28.9,4.57,7.34,5.61,1.8,0.14,0.0,1.66,0.21,1.39,0.42,0.0,42.96,0.9,4.99,17.32,24.87,4.02,39.01,1.11,2.63,42.1,1.39,0.21,31.46,200.99,120.76,7.27,2.49,0.97,1.87,1.59,39.42,28.96,73.5,7.07,0.14,0.0,0.0,1.11,1.94,0.28,2.98,0.21,0.76,0.0,0.0,0.0,5.47,0.49,0.76,38.9
Kike Barja,3000000,24,1.79,Right Winger,Winger,right,4.32876712328767,CA Osasuna,La Liga,0.13,0.0,0.13,0.0,0.0,0.13,0.0,0.12,0.12,0.07,0.19,0.13,1.63,0.69,42.3,0.08,0.18,19.0,0.0,0.0,0.0,0.12,0.12,0.08,0.01,0.01,23.5,35.0,67.1,411.25,100.25,12.13,15.13,80.2,7.69,11.38,67.6,2.88,5.63,51.1,0.0,0.07,0.63,1.56,1.06,0.38,2.81,35.0,33.94,1.06,0.19,0.13,8.69,1.56,3.56,0.25,0.06,0.0,0.0,21.81,6.63,6.56,10.56,21.94,0.69,0.56,0.06,23.5,0.19,1.0,1.13,2.19,2.0,1.38,0.0,0.06,0.31,0.13,0.13,0.19,0.06,0.0,0.0,0.06,0.06,0.0,1.13,0.56,0.44,0.38,0.31,0.69,2.25,30.6,1.56,16.69,4.06,24.3,3.13,8.69,4.88,1.63,0.19,0.0,1.44,1.69,2.81,0.56,0.0,51.13,1.5,7.19,23.31,25.0,3.06,50.25,2.94,5.44,54.0,3.31,0.13,40.63,233.0,120.06,7.25,1.94,0.63,2.75,2.94,48.06,36.94,76.9,5.44,0.13,0.0,0.0,2.0,2.44,0.0,3.56,1.69,0.56,0.0,0.0,0.0,7.25,1.5,1.13,57.1
Kingsley Coman,55000000,25,1.8,Left Winger,Winger,right,5.32876712328767,Bayern Munich,Bundesliga,0.35,0.22,0.35,0.0,0.0,0.09,0.0,0.27,0.27,0.33,0.6,0.35,3.13,1.06,33.8,0.11,0.33,16.9,0.0,0.0,0.0,0.27,0.27,0.09,0.08,0.08,37.78,48.24,78.3,654.54,143.63,18.45,21.89,84.3,15.18,18.94,80.2,3.62,5.43,66.7,0.22,0.33,2.34,1.32,2.47,1.15,3.35,48.24,46.83,1.41,0.09,0.18,9.31,1.19,4.99,0.44,0.22,0.0,0.0,34.65,6.05,7.55,10.11,35.13,1.1,0.88,0.04,37.78,0.22,0.62,2.16,1.81,4.9,3.58,0.09,0.75,0.31,0.09,0.09,0.62,0.4,0.0,0.13,0.04,0.04,0.0,1.28,0.71,0.35,0.62,0.31,0.53,1.41,37.5,0.88,16.16,4.59,28.4,3.4,6.49,6.27,1.37,0.0,0.0,1.37,0.93,2.21,0.35,0.0,63.91,0.62,5.96,21.67,40.83,8.78,62.59,3.44,5.52,62.4,3.53,0.09,52.61,301.96,176.51,11.61,2.07,2.87,2.25,2.82,60.6,50.8,83.8,11.17,0.09,0.0,0.0,0.93,2.12,0.44,4.99,0.93,0.71,0.04,0.0,0.0,6.97,1.15,1.06,52.0
