Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Johan Vásquez,4000000,23,1.84,Centre-Back,Centre-Back,left,4.32876712328767,Genoa CFC,Serie A,0.06,0.0,0.06,0.0,0.0,0.41,0.0,0.02,0.02,0.01,0.02,0.06,0.35,0.06,16.7,0.17,1.0,13.5,0.0,0.0,0.0,0.02,0.02,0.05,0.04,0.04,33.25,43.83,75.9,684.06,229.85,10.05,12.1,83.1,18.12,21.04,86.1,4.97,9.06,54.8,0.0,0.01,0.06,2.1,0.06,0.0,1.87,43.83,39.92,3.92,1.81,0.0,3.8,0.53,0.41,0.0,0.0,0.0,0.0,27.18,4.68,11.98,31.68,5.96,2.98,1.81,0.12,33.25,0.23,1.29,1.17,1.46,0.41,0.23,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,1.87,2.1,1.05,0.06,1.87,3.45,54.2,1.58,14.61,4.97,34.0,8.94,4.85,0.82,1.93,0.58,0.0,1.34,3.1,6.31,4.38,0.06,56.92,8.18,32.84,23.32,3.56,0.82,53.42,0.0,0.23,0.0,0.06,0.0,29.63,157.68,82.69,2.34,0.53,0.06,0.12,0.53,31.5,30.33,96.3,0.23,0.41,0.0,0.0,1.23,1.17,0.06,0.41,3.1,1.87,0.0,0.0,0.0,8.59,2.34,2.51,48.2
John Boye,600000,34,1.84,Centre-Back,Centre-Back,right,,Without Club,Pro League,0.0,0.0,0.0,0.0,0.0,0.36,0.12,0.01,0.01,0.0,0.01,0.0,0.36,0.12,33.3,0.0,0.0,12.6,0.0,0.0,0.0,0.01,0.01,0.03,-0.01,-0.01,31.88,36.19,88.1,674.7,200.13,9.59,10.07,95.2,17.5,18.7,93.6,4.67,6.95,67.2,0.0,0.0,0.12,0.84,0.0,0.0,0.84,36.19,35.11,1.08,0.72,0.0,3.12,2.28,0.0,0.0,0.0,0.0,0.0,28.04,3.83,4.31,7.67,26.01,1.68,0.36,0.0,31.88,0.0,1.08,0.6,0.36,0.24,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,2.28,2.52,0.6,0.12,1.92,3.36,57.1,1.44,13.18,4.91,37.3,8.99,3.83,0.36,2.16,0.36,0.0,1.8,3.36,6.59,6.71,0.0,51.77,8.27,33.91,18.22,0.96,0.48,50.81,0.24,0.24,100.0,0.24,0.0,26.84,95.15,28.04,0.0,0.0,0.0,0.48,0.84,28.04,27.32,97.4,0.0,0.36,0.12,0.12,1.32,1.08,0.12,0.0,3.36,2.28,0.0,0.0,0.0,6.83,1.8,0.84,68.2
John Brooks,12000000,29,1.93,Centre-Back,Centre-Back,left,0.326027397260274,VfL Wolfsburg,Bundesliga,0.0,0.03,0.0,0.0,0.0,0.15,0.03,0.03,0.03,0.02,0.06,0.0,0.41,0.09,21.4,0.0,0.0,9.1,0.0,0.0,0.0,0.03,0.03,0.09,-0.03,-0.03,48.87,57.57,84.9,1169.51,380.86,9.6,10.62,90.4,27.98,30.34,92.2,11.0,15.71,70.0,0.03,0.02,0.23,3.67,0.29,0.03,3.69,57.57,54.86,2.71,2.56,0.03,5.76,2.44,0.15,0.0,0.0,0.0,0.0,42.18,4.33,11.05,41.68,11.02,2.97,0.12,0.35,48.87,0.23,1.13,1.08,0.73,0.55,0.47,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.19,1.19,0.76,0.03,1.13,2.18,52.0,1.05,10.12,4.01,39.7,5.96,3.84,0.32,1.92,0.58,0.0,1.34,2.53,4.51,5.79,0.06,70.02,9.13,37.93,35.14,2.12,0.9,67.6,0.29,0.47,62.5,0.29,0.03,41.95,258.51,132.61,2.97,0.44,0.03,0.26,0.23,44.48,43.43,97.6,0.15,0.15,0.03,0.03,0.67,0.76,0.03,0.15,2.53,1.19,0.0,0.06,0.0,9.95,2.97,1.57,65.4
John Stones,28000000,27,1.88,Centre-Back,Centre-Back,right,4.32876712328767,Manchester City,Premier League,0.09,0.0,0.09,0.0,0.0,0.04,0.04,0.1,0.1,0.0,0.11,0.09,0.75,0.31,41.2,0.12,0.29,11.7,0.0,0.0,0.0,0.1,0.1,0.14,-0.01,-0.01,68.18,72.14,94.5,1396.98,367.3,22.3,23.45,95.1,35.59,36.64,97.1,10.03,11.57,86.7,0.0,0.0,0.13,4.79,0.22,0.0,3.3,72.14,70.43,1.72,0.66,0.0,6.6,1.54,0.04,0.0,0.0,0.0,0.0,62.6,4.18,5.37,9.59,58.42,1.5,1.01,0.22,68.18,0.09,0.48,0.75,0.26,0.75,0.57,0.0,0.0,0.09,0.09,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.75,0.57,0.53,0.18,0.04,0.22,0.53,41.7,0.31,5.98,2.46,41.2,2.86,2.51,0.62,0.97,0.53,0.0,0.44,1.01,1.76,3.87,0.04,80.23,8.31,30.35,51.25,6.11,1.01,78.52,0.53,0.66,80.0,0.57,0.09,59.69,422.24,251.44,8.89,1.72,0.0,0.26,0.26,64.66,63.52,98.2,0.53,0.04,0.04,0.0,0.44,0.79,0.0,0.04,1.01,0.57,0.0,0.0,0.04,7.04,3.04,0.57,84.1
Jonás Ramalho,800000,28,1.85,Centre-Back,Centre-Back,right,0.326027397260274,CA Osasuna,La Liga,0.06,0.0,0.06,0.0,0.0,0.22,0.0,0.03,0.03,0.01,0.03,0.06,0.39,0.11,28.6,0.14,0.5,11.6,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.03,36.02,43.97,81.9,720.67,266.72,11.62,12.45,93.3,19.62,22.01,89.1,4.61,8.12,56.8,0.0,0.01,0.11,1.5,0.33,0.11,2.33,43.97,40.19,3.78,0.56,0.0,6.67,0.78,1.0,0.0,0.0,0.0,0.0,30.8,5.84,7.34,1.56,37.02,1.61,3.22,0.11,36.02,0.06,1.11,0.39,1.33,0.61,0.33,0.06,0.0,0.0,0.17,0.06,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.56,0.17,0.5,0.06,0.0,0.28,0.78,35.7,0.5,9.78,2.06,21.0,6.28,2.78,0.72,2.17,0.61,0.0,1.56,0.5,1.06,4.84,0.11,54.2,5.67,26.68,23.35,7.84,0.5,50.42,0.17,0.56,30.0,0.17,0.0,35.41,174.83,96.17,2.61,0.95,0.0,0.33,0.5,35.86,34.02,94.9,1.17,0.22,0.0,0.0,0.72,0.72,0.0,1.0,0.5,0.17,0.0,0.11,0.06,7.62,1.17,1.17,50.0
Jonathan Rivierez,400000,32,1.82,Centre-Back,Centre-Back,right,1.32602739726027,SM Caen,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.01,0.01,0.03,0.03,0.0,0.39,0.13,33.3,0.0,0.0,24.8,0.0,0.0,0.0,0.01,0.01,0.02,-0.01,-0.01,30.87,41.29,74.8,617.05,304.58,10.73,12.47,86.0,15.57,19.01,81.9,4.19,8.11,51.6,0.0,0.03,0.52,2.27,0.65,0.39,3.1,41.29,33.18,8.11,0.48,0.0,5.58,0.74,0.92,0.0,0.0,0.0,0.0,23.02,4.75,13.52,2.22,28.91,2.14,7.63,0.26,30.87,0.09,0.96,1.13,1.31,1.44,1.05,0.26,0.09,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1.44,1.88,0.74,0.17,1.44,3.14,45.8,1.7,11.69,3.44,29.5,7.24,3.88,0.57,1.88,0.31,0.0,1.57,1.53,4.32,1.96,0.0,50.89,3.58,20.8,21.93,11.08,0.26,42.86,1.0,1.35,74.2,1.0,0.04,26.51,132.12,73.69,3.1,1.13,0.04,0.7,0.44,25.68,24.11,93.9,0.48,0.26,0.0,0.0,1.53,0.52,0.0,0.92,1.53,1.44,0.0,0.04,0.0,8.81,0.17,0.35,33.3
Jonathan Tah,25000000,26,1.95,Centre-Back,Centre-Back,right,3.32876712328767,Bayer 04 Leverkusen,Bundesliga,0.05,0.05,0.05,0.0,0.0,0.1,0.0,0.04,0.04,0.03,0.06,0.05,0.51,0.1,20.0,0.1,0.5,9.8,0.0,0.0,0.0,0.04,0.04,0.08,0.01,0.01,55.89,62.45,89.5,1193.86,349.29,14.96,16.27,91.9,31.12,33.29,93.5,9.4,12.1,77.7,0.05,0.03,0.26,3.27,0.1,0.05,3.45,62.45,60.06,2.39,1.13,0.1,6.56,1.16,0.15,0.0,0.0,0.0,0.0,50.74,4.79,6.93,9.22,48.73,2.21,0.85,0.03,55.89,0.03,0.64,1.06,0.46,0.62,0.51,0.0,0.0,0.08,0.0,0.03,0.05,0.03,0.0,0.0,0.03,0.0,0.0,1.0,0.49,0.75,0.26,0.0,0.39,0.77,50.0,0.39,7.75,2.65,34.2,4.71,2.7,0.33,1.7,0.8,0.03,0.9,1.93,2.93,5.33,0.08,74.04,9.19,38.72,37.28,3.14,0.98,71.67,0.44,0.54,81.0,0.44,0.0,48.96,272.75,140.87,2.73,0.39,0.03,0.39,0.59,51.67,50.56,97.9,0.15,0.1,0.0,0.0,0.67,0.31,0.03,0.15,1.93,0.49,0.0,0.0,0.0,9.71,3.37,1.24,73.2
Joris Gnagnon,1200000,25,1.82,Centre-Back,Centre-Back,right,0.326027397260274,AS Saint-Étienne,Ligue 1,0.0,0.07,0.0,0.0,0.0,0.14,0.0,0.04,0.04,0.05,0.09,0.0,0.49,0.07,14.3,0.0,0.0,10.6,0.0,0.0,0.0,0.04,0.04,0.08,-0.04,-0.04,39.65,43.03,92.1,880.85,227.04,8.31,9.08,91.5,25.28,26.2,96.5,6.06,7.54,80.4,0.07,0.05,0.21,1.69,0.07,0.0,1.27,43.03,41.76,1.27,1.27,0.0,5.77,0.77,0.14,0.0,0.0,0.0,0.0,34.93,2.82,5.28,5.35,34.15,2.04,0.0,0.28,39.65,0.14,0.28,0.28,0.21,0.35,0.21,0.0,0.0,0.07,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.55,1.06,1.27,0.28,0.0,0.7,0.92,76.9,0.21,6.62,2.61,39.4,4.37,1.9,0.35,1.97,1.13,0.0,0.85,0.35,1.9,7.39,0.0,55.35,8.8,31.97,24.79,2.46,1.2,54.15,0.07,0.14,50.0,0.07,0.0,34.08,228.1,125.92,2.75,0.42,0.0,0.42,0.14,36.69,35.85,97.7,0.99,0.14,0.0,0.0,1.13,0.56,0.0,0.14,0.35,1.06,0.0,0.0,0.0,6.69,3.73,1.62,69.7
José Antonio Martínez Gil,1500000,29,1.91,Centre-Back,Centre-Back,left,1.83013698630137,FC Dallas,Major League Soccer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.03,0.0,0.48,0.11,22.2,0.0,0.0,15.3,0.0,0.0,0.0,0.03,0.03,0.05,-0.03,-0.03,49.25,57.81,85.2,1128.45,451.76,12.46,13.05,95.5,25.4,27.7,91.7,11.07,16.26,68.1,0.0,0.01,0.11,3.8,0.05,0.0,3.58,57.81,55.4,2.41,1.34,0.0,5.83,1.5,0.05,0.0,0.0,0.0,0.0,42.94,4.17,10.7,50.0,3.69,1.82,1.02,0.16,49.25,0.16,1.07,1.71,0.37,0.27,0.21,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,1.34,0.8,0.96,0.37,0.0,0.75,1.66,45.2,0.91,7.91,2.51,31.8,4.6,2.94,0.37,1.34,0.75,0.05,0.59,1.34,2.67,4.65,0.0,66.63,13.26,42.14,26.52,2.14,0.64,64.33,0.16,0.27,60.0,0.16,0.0,41.98,191.6,115.83,1.87,0.37,0.0,0.05,0.11,48.4,47.49,98.1,0.05,0.0,0.0,0.0,0.7,0.21,0.05,0.05,1.34,0.8,0.0,0.0,0.0,7.06,2.09,1.18,63.9
José Fonte,1000000,38,1.91,Centre-Back,Centre-Back,right,0.326027397260274,LOSC Lille,Ligue 1,0.0,0.05,0.0,0.0,0.0,0.17,0.0,0.04,0.04,0.02,0.06,0.0,0.62,0.14,23.1,0.0,0.0,10.4,0.0,0.0,0.0,0.04,0.04,0.07,-0.04,-0.04,48.81,55.14,88.5,1090.14,327.19,13.4,14.83,90.4,24.98,26.74,93.4,10.02,12.57,79.7,0.05,0.02,0.29,2.98,0.12,0.02,2.9,55.14,53.24,1.9,1.69,0.02,5.48,2.45,0.17,0.02,0.0,0.0,0.0,41.62,4.83,8.69,6.43,43.83,2.95,0.14,0.38,48.81,0.05,1.05,0.64,0.67,0.74,0.64,0.0,0.0,0.07,0.02,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.1,0.67,0.79,0.26,0.05,0.43,0.9,47.4,0.48,5.74,1.88,32.8,3.26,1.98,0.5,1.45,0.9,0.0,0.55,1.83,2.93,4.48,0.02,64.74,8.98,34.55,30.69,3.36,1.24,62.9,0.17,0.19,87.5,0.17,0.02,39.48,200.67,111.74,2.71,0.4,0.0,0.17,0.12,43.21,42.5,98.3,0.33,0.17,0.0,0.0,0.74,0.43,0.0,0.17,1.83,0.67,0.0,0.02,0.02,10.29,2.55,0.79,76.4
José Luis Palomino,9000000,32,1.88,Centre-Back,Centre-Back,left,1.32602739726027,Atalanta BC,Serie A,0.06,0.03,0.06,0.0,0.0,0.2,0.0,0.04,0.04,0.01,0.05,0.06,0.38,0.09,23.1,0.15,0.67,14.5,0.0,0.0,0.0,0.04,0.04,0.09,0.02,0.02,44.68,53.0,84.3,913.2,278.73,14.16,15.59,90.8,22.81,25.32,90.1,7.1,10.72,66.2,0.03,0.01,0.12,2.92,0.12,0.03,3.36,53.0,50.55,2.45,2.13,0.03,6.98,0.88,0.2,0.0,0.0,0.0,0.0,38.23,5.72,9.05,38.49,7.71,3.59,0.29,0.23,44.68,0.03,0.67,0.85,0.76,0.44,0.38,0.0,0.0,0.0,0.0,0.06,0.09,0.06,0.0,0.0,0.0,0.0,0.03,3.27,2.25,1.93,1.14,0.2,1.11,1.93,57.6,0.82,15.33,6.25,40.8,8.26,6.45,0.61,2.37,0.88,0.0,1.49,3.33,6.6,4.47,0.0,65.65,7.59,31.13,34.55,3.24,0.88,63.34,0.06,0.06,100.0,0.06,0.0,36.12,232.13,103.11,2.95,0.41,0.03,0.2,0.23,36.04,35.48,98.5,0.15,0.2,0.0,0.0,1.55,0.64,0.06,0.2,3.33,2.25,0.0,0.0,0.0,11.71,4.09,1.4,74.5
José María Giménez,50000000,27,1.85,Centre-Back,Centre-Back,right,3.32876712328767,Atlético de Madrid,La Liga,0.0,0.03,0.0,0.0,0.0,0.38,0.0,0.05,0.05,0.01,0.05,0.0,0.75,0.17,22.7,0.0,0.0,11.4,0.0,0.0,0.0,0.05,0.05,0.07,-0.05,-0.05,38.45,42.96,89.5,871.57,273.46,9.99,10.71,93.3,19.67,20.94,94.0,8.24,10.5,78.5,0.03,0.01,0.1,2.05,0.14,0.0,2.19,42.96,41.29,1.68,1.57,0.0,3.52,1.3,0.07,0.0,0.0,0.0,0.0,32.36,3.11,7.49,6.19,32.77,2.5,0.07,0.34,38.45,0.17,0.38,0.34,0.27,0.34,0.27,0.0,0.0,0.03,0.03,0.0,0.07,0.03,0.0,0.0,0.03,0.0,0.0,0.99,0.79,0.89,0.1,0.0,0.44,0.99,44.8,0.55,6.7,2.02,30.1,4.34,2.05,0.31,1.27,0.75,0.0,0.51,1.03,2.02,4.89,0.03,52.3,8.52,30.07,23.12,2.05,1.16,50.76,0.24,0.34,70.0,0.27,0.0,31.54,145.01,78.23,1.44,0.21,0.0,0.27,0.24,34.96,33.76,96.6,0.14,0.38,0.0,0.0,0.92,0.96,0.14,0.07,1.03,0.79,0.0,0.03,0.0,7.97,2.74,0.92,74.8
Joško Gvardiol,25000000,20,1.85,Centre-Back,Centre-Back,left,4.32876712328767,RB Leipzig,Bundesliga,0.07,0.07,0.07,0.0,0.0,0.17,0.0,0.1,0.1,0.06,0.16,0.07,1.03,0.27,26.7,0.07,0.25,16.0,0.0,0.0,0.0,0.1,0.1,0.09,-0.03,-0.03,61.91,74.45,83.2,1167.78,496.16,24.7,27.2,90.8,29.11,32.49,89.6,7.18,11.92,60.2,0.07,0.06,0.51,6.12,0.79,0.03,5.23,74.45,69.81,4.65,1.81,0.21,9.29,1.2,0.34,0.0,0.0,0.0,0.0,55.28,7.65,11.51,45.65,21.29,2.8,2.67,0.31,61.91,0.27,1.3,1.98,2.19,1.2,0.96,0.07,0.0,0.07,0.03,0.07,0.14,0.14,0.0,0.0,0.0,0.0,0.0,2.19,1.4,1.09,0.96,0.14,0.68,1.47,46.5,0.79,12.33,4.78,38.8,5.47,5.81,1.06,2.02,0.41,0.0,1.61,3.21,5.4,2.73,0.07,86.04,7.31,34.54,47.56,10.28,1.61,81.87,0.82,1.3,63.2,0.85,0.07,59.04,297.54,163.7,5.77,2.02,0.21,0.58,0.89,60.21,58.77,97.6,0.75,0.17,0.0,0.0,1.74,1.47,0.03,0.34,3.21,1.4,0.0,0.07,0.03,11.14,2.63,1.85,58.8
Juan Jesus,2500000,30,1.85,Centre-Back,Centre-Back,left,0.326027397260274,SSC Napoli,Serie A,0.06,0.0,0.06,0.0,0.0,0.06,0.0,0.04,0.04,0.01,0.05,0.06,0.3,0.06,20.0,0.2,1.0,8.5,0.0,0.0,0.0,0.04,0.04,0.12,0.02,0.02,55.1,61.46,89.7,991.5,349.27,22.55,24.16,93.3,24.82,26.68,93.0,6.12,8.39,72.9,0.0,0.01,0.24,2.76,0.24,0.0,2.28,61.46,58.16,3.3,1.44,0.0,5.94,0.6,0.12,0.0,0.0,0.0,0.0,49.47,4.56,7.44,50.43,7.32,0.78,1.44,0.3,55.1,0.12,0.36,0.9,0.66,1.02,0.9,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,1.68,1.2,1.02,0.0,0.6,1.14,52.6,0.54,11.33,4.32,38.1,6.18,4.62,0.54,2.16,0.84,0.0,1.32,0.96,3.18,2.04,0.0,69.37,6.78,31.36,39.03,3.06,0.66,66.08,0.24,0.36,66.7,0.24,0.06,45.21,245.66,115.0,2.64,0.54,0.06,0.18,0.12,48.75,47.55,97.5,0.06,0.06,0.0,0.0,1.32,0.12,0.12,0.12,0.96,1.68,0.0,0.06,0.06,9.35,1.98,1.92,50.8
Juanpe,1500000,30,1.9,Centre-Back,Centre-Back,right,0.326027397260274,Girona FC,La Liga,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.03,0.03,0.01,0.05,0.0,0.72,0.23,31.8,0.0,0.0,12.4,0.0,0.0,0.0,0.03,0.03,0.05,-0.03,-0.03,40.85,49.28,82.9,925.34,352.45,9.37,10.34,90.6,23.52,25.73,91.4,7.74,12.62,61.3,0.0,0.01,0.1,2.21,0.2,0.0,2.57,49.28,46.77,2.5,2.02,0.03,8.07,1.69,0.16,0.0,0.0,0.0,0.0,33.73,4.81,10.73,12.52,32.01,2.86,0.49,0.1,40.85,0.1,1.01,0.33,0.55,0.42,0.29,0.03,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.85,0.81,0.42,0.1,0.65,1.14,57.1,0.49,7.84,2.7,34.4,4.33,3.09,0.42,1.56,0.55,0.0,1.01,1.07,2.41,5.63,0.07,59.88,7.25,35.32,26.51,2.11,1.01,57.51,0.46,0.52,87.5,0.49,0.03,36.27,193.79,118.69,1.66,0.16,0.0,0.2,0.2,38.64,37.67,97.5,0.65,0.26,0.0,0.0,1.33,0.39,0.07,0.16,1.07,0.85,0.0,0.03,0.0,9.47,2.73,1.11,71.2
Jules Koundé,60000000,23,1.78,Centre-Back,Centre-Back,right,2.32876712328767,Sevilla FC,La Liga,0.02,0.05,0.02,0.0,0.0,0.12,0.05,0.04,0.04,0.05,0.09,0.02,0.55,0.2,36.4,0.05,0.13,10.3,0.0,0.0,0.0,0.04,0.04,0.07,-0.01,-0.01,65.71,73.17,89.8,1347.94,452.48,22.26,23.92,93.1,32.72,34.65,94.4,10.16,13.43,75.6,0.05,0.05,0.4,4.36,0.37,0.05,3.99,73.17,70.07,3.1,1.98,0.02,7.76,2.35,0.32,0.0,0.0,0.0,0.0,58.1,6.62,8.45,6.49,60.75,2.95,1.12,0.22,65.71,0.1,0.84,1.04,0.67,1.09,1.02,0.0,0.02,0.0,0.05,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.97,0.64,0.55,0.37,0.05,0.32,0.72,44.8,0.4,7.66,3.3,43.0,3.99,2.92,0.74,1.09,0.42,0.0,0.67,2.13,3.1,3.87,0.07,83.16,11.58,39.21,42.39,7.51,1.61,80.46,0.74,1.29,57.7,0.82,0.0,58.6,316.33,184.56,5.03,1.34,0.05,0.69,0.55,61.89,60.18,97.2,0.84,0.12,0.05,0.0,0.62,1.12,0.0,0.32,2.13,0.64,0.02,0.05,0.0,10.68,3.35,1.64,67.2
Julian Chabot,2800000,24,1.95,Centre-Back,Centre-Back,left,1.32602739726027,1. FC Köln,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.02,0.02,0.0,0.02,0.0,0.45,0.11,25.0,0.0,0.0,9.6,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,42.07,50.53,83.3,1008.83,320.41,10.15,10.94,92.8,21.54,23.46,91.8,10.15,15.9,63.8,0.0,0.0,0.11,3.05,0.23,0.0,3.16,50.53,46.24,4.29,3.27,0.0,5.08,2.82,0.0,0.0,0.0,0.0,0.0,34.74,3.27,12.52,42.07,4.4,1.8,1.02,0.11,42.07,0.56,1.92,0.79,0.0,0.34,0.23,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.02,1.13,0.79,0.0,0.9,1.35,66.7,0.45,13.08,4.29,32.8,6.99,5.75,0.34,2.03,0.9,0.11,1.13,1.92,3.83,6.2,0.0,63.16,8.35,32.82,33.27,1.47,0.56,59.66,0.11,0.11,100.0,0.11,0.0,38.57,186.32,105.11,1.8,0.23,0.0,0.11,0.45,38.01,37.78,99.4,0.11,0.79,0.0,0.0,1.92,2.26,0.0,0.0,1.92,1.02,0.0,0.0,0.0,9.25,3.72,2.48,60.0
Julien Laporte,2500000,28,1.85,Centre-Back,Centre-Back,right,1.32602739726027,FC Lorient,Ligue 1,0.06,0.0,0.06,0.0,0.0,0.28,0.03,0.03,0.03,0.01,0.05,0.06,0.38,0.09,25.0,0.17,0.67,11.4,0.0,0.0,0.0,0.03,0.03,0.09,0.03,0.03,41.68,47.43,87.9,1051.64,339.06,8.02,8.62,93.0,20.46,21.76,94.0,12.95,16.52,78.4,0.0,0.01,0.09,2.75,0.28,0.0,2.27,47.43,46.2,1.23,1.17,0.09,5.12,1.96,0.03,0.0,0.0,0.0,0.0,33.06,4.2,10.17,8.08,35.08,2.78,0.06,0.19,41.68,0.32,1.07,0.6,0.32,0.35,0.25,0.03,0.0,0.03,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,2.18,1.33,1.23,0.95,0.0,0.88,1.96,45.2,1.07,9.85,3.79,38.5,6.13,3.54,0.19,1.64,0.69,0.0,0.95,2.27,4.45,7.01,0.0,60.25,9.19,34.74,27.47,1.01,0.57,59.12,0.22,0.25,87.5,0.22,0.0,35.43,193.77,99.73,2.34,0.22,0.0,0.22,0.09,37.45,36.92,98.6,0.0,0.28,0.03,0.03,1.07,0.82,0.03,0.03,2.27,1.33,0.0,0.13,0.0,8.12,2.78,1.67,62.4
Júnior Alonso,7000000,29,1.85,Centre-Back,Centre-Back,left,3.32876712328767,FK Krasnodar,Primera Div,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.07,0.07,0.03,0.1,0.0,0.67,0.34,50.0,0.0,0.0,15.4,0.0,0.0,0.0,0.07,0.07,0.09,-0.07,-0.07,39.79,53.56,74.3,726.04,318.53,16.29,19.31,84.3,18.64,23.51,79.3,4.37,9.4,46.4,0.0,0.03,0.84,3.36,0.67,0.5,3.86,53.56,48.36,5.21,0.67,0.17,5.71,1.68,2.18,0.0,0.0,0.0,0.0,31.23,9.4,12.93,36.44,6.55,4.37,4.53,0.17,39.79,0.17,1.68,0.84,1.85,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.01,1.01,0.67,0.17,0.5,2.52,20.0,2.01,10.41,3.02,29.0,5.37,3.86,1.18,2.69,0.34,0.0,2.35,0.5,2.35,2.85,0.0,62.97,3.69,18.13,36.1,10.58,1.34,57.76,0.34,1.01,33.3,0.34,0.0,37.95,124.59,65.49,3.53,1.18,0.0,0.67,0.34,42.15,38.62,91.6,1.85,0.34,0.0,0.0,1.01,0.34,0.17,2.18,0.5,1.01,0.0,0.0,0.0,9.07,2.18,0.84,72.2
