Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
James Maddison,50000000,25,1.75,Attacking Midfield,Midfielder,right,2.32876712328767,Leicester City,Premier League,0.31,0.2,0.31,0.0,0.0,0.12,0.0,0.31,0.31,0.21,0.52,0.31,3.26,1.18,36.1,0.1,0.27,20.1,0.39,0.0,0.0,0.31,0.31,0.09,0.01,0.01,31.04,40.91,75.9,566.0,165.49,13.69,15.81,86.6,12.59,15.03,83.8,4.05,8.34,48.6,0.2,0.21,1.73,3.15,1.49,0.28,3.93,40.91,35.83,5.07,1.89,0.35,7.47,1.53,1.53,2.64,1.38,0.67,0.12,27.73,4.84,8.34,4.29,35.36,0.87,0.12,0.12,31.04,0.16,0.59,1.46,0.98,4.25,2.64,0.43,0.39,0.43,0.31,0.04,0.67,0.47,0.08,0.04,0.04,0.04,0.0,1.38,0.94,0.2,0.83,0.35,0.2,1.14,17.2,0.94,16.44,4.68,28.5,3.54,8.54,4.37,0.87,0.08,0.0,0.79,0.67,2.05,0.16,0.0,52.32,0.63,5.7,26.55,23.25,3.34,47.4,1.85,2.56,72.3,1.89,0.08,37.45,187.87,97.87,5.51,1.46,0.51,1.38,1.18,46.73,37.6,80.5,5.94,0.12,0.0,0.0,0.75,2.91,0.16,1.53,0.67,0.94,0.04,0.0,0.0,5.74,0.2,0.83,19.2
James McArthur,1500000,34,1.78,Central Midfield,Midfielder,both,0.326027397260274,Crystal Palace,Premier League,0.0,0.15,0.0,0.0,0.0,0.23,0.0,0.02,0.02,0.07,0.09,0.0,0.54,0.15,28.6,0.0,0.0,21.9,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,46.12,55.0,83.8,854.73,187.8,19.16,21.24,90.2,19.78,21.86,90.5,5.79,9.04,64.1,0.15,0.07,0.85,4.09,1.08,0.39,4.25,55.0,51.91,3.09,1.47,0.08,9.58,0.77,0.93,0.08,0.0,0.08,0.0,40.56,6.18,8.27,12.59,38.86,1.16,0.62,0.54,46.12,0.0,0.7,1.78,1.39,1.85,1.62,0.0,0.08,0.0,0.08,0.08,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.47,1.78,1.24,1.16,0.08,1.16,2.86,40.5,1.7,23.72,8.11,34.2,7.65,12.82,3.24,2.32,0.62,0.0,1.7,1.85,4.33,2.39,0.0,67.13,3.32,16.15,39.48,15.22,1.55,64.2,1.0,1.47,68.4,1.0,0.15,44.88,227.97,103.06,3.94,1.47,0.15,0.7,1.55,45.89,41.41,90.2,2.32,0.23,0.0,0.0,1.93,1.39,0.23,0.93,1.85,1.78,0.0,0.0,0.0,12.05,1.55,1.7,47.6
James Milner,2000000,36,1.75,Central Midfield,Midfielder,right,0.326027397260274,Liverpool FC,Premier League,0.0,0.14,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.17,0.22,0.0,1.28,0.36,27.8,0.0,0.0,22.6,0.0,0.0,0.0,0.05,0.05,0.04,-0.05,-0.05,58.55,71.93,81.4,1111.87,352.32,24.12,27.11,89.0,26.4,30.38,86.9,7.26,11.81,61.4,0.14,0.17,1.14,6.69,1.78,0.21,6.9,71.93,65.67,6.26,1.49,0.0,9.53,1.57,1.85,0.78,0.0,0.57,0.0,50.59,10.32,11.03,6.05,58.34,2.21,3.98,0.21,58.55,0.14,1.21,2.21,2.35,2.13,1.64,0.36,0.07,0.07,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,3.13,1.85,1.21,1.57,0.36,1.28,3.63,35.3,2.35,18.36,6.76,36.8,4.41,10.46,3.49,2.21,0.43,0.0,1.78,2.13,5.26,2.28,0.07,85.38,3.98,19.0,43.61,26.32,1.49,79.47,0.36,0.64,55.6,0.36,0.07,51.79,193.87,103.16,4.7,1.64,0.07,0.78,1.07,62.47,56.63,90.7,2.92,0.5,0.0,0.0,2.42,1.71,0.0,1.85,2.13,1.85,0.0,0.0,0.0,11.6,1.71,1.0,63.2
James Rodríguez,15000000,30,1.81,Attacking Midfield,Midfielder,left,2.32876712328767,Al-Rayyan SC,Premier League,0.31,0.2,0.31,0.0,0.0,0.2,0.0,0.17,0.17,0.28,0.45,0.31,1.89,0.97,51.4,0.16,0.32,19.5,0.2,0.0,0.0,0.17,0.17,0.09,0.13,0.13,44.85,56.68,79.1,934.9,284.9,18.32,21.17,86.5,15.97,18.42,86.7,9.69,14.8,65.5,0.2,0.28,2.19,5.31,2.09,0.36,6.73,56.68,49.8,6.89,1.94,0.31,10.1,4.54,1.79,2.96,1.22,1.22,0.1,35.36,8.37,12.96,50.97,3.27,1.07,1.07,0.05,44.85,0.15,0.97,1.58,1.33,3.67,2.24,0.82,0.2,0.0,0.31,0.1,0.66,0.41,0.2,0.0,0.0,0.05,0.0,1.02,0.71,0.26,0.61,0.15,0.41,2.19,18.6,1.79,12.76,3.11,24.4,3.83,6.02,2.91,1.22,0.0,0.0,1.22,0.82,1.84,0.05,0.0,66.73,0.51,10.05,39.03,21.58,1.79,60.26,1.48,2.4,61.7,1.63,0.15,47.4,224.03,92.35,5.0,1.43,0.51,0.97,1.94,57.5,48.88,85.0,3.83,0.2,0.0,0.0,1.07,2.76,0.31,1.79,0.82,0.71,0.05,0.0,0.0,7.19,0.26,0.77,25.0
James Ward-Prowse,32000000,27,1.77,Central Midfield,Midfielder,right,4.32876712328767,Southampton FC,Premier League,0.25,0.16,0.08,0.16,0.19,0.11,0.03,0.2,0.06,0.16,0.22,0.25,1.33,0.52,38.8,0.06,0.16,27.6,0.57,0.16,0.19,0.2,0.06,0.04,0.04,0.02,48.53,61.08,79.4,896.98,271.36,21.05,22.87,92.0,20.75,23.58,88.0,5.88,13.04,45.1,0.16,0.16,1.77,4.33,0.6,0.22,3.62,61.08,51.71,9.37,3.24,0.03,7.84,3.62,1.66,5.56,2.83,2.4,0.08,41.07,5.69,14.32,5.09,52.26,2.64,0.22,0.14,48.53,0.22,0.82,0.93,0.93,2.78,1.44,1.2,0.0,0.05,0.0,0.08,0.25,0.14,0.11,0.0,0.0,0.0,0.0,1.69,1.03,0.54,0.95,0.19,0.52,2.1,24.7,1.58,17.7,5.8,32.8,5.77,9.29,2.64,1.85,0.33,0.03,1.53,1.5,3.19,1.66,0.0,71.02,2.67,14.68,39.05,20.51,0.82,61.11,0.52,0.74,70.4,0.54,0.0,38.42,154.43,72.25,2.72,0.95,0.08,0.38,0.82,44.52,41.28,92.7,1.12,0.11,0.03,0.0,1.14,1.01,0.0,1.66,1.5,1.03,0.0,0.0,0.0,11.19,1.06,1.28,45.3
Jamie Shackleton,3000000,22,1.68,Central Midfield,Midfielder,right,2.32876712328767,Leeds United,Premier League,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.03,0.03,0.0,0.03,0.0,0.52,0.13,25.0,0.0,0.0,18.8,0.0,0.0,0.0,0.03,0.03,0.05,-0.03,-0.03,44.54,51.62,86.3,729.04,213.41,22.14,24.1,91.8,18.47,20.96,88.1,3.28,4.06,80.6,0.0,0.0,0.26,2.62,0.39,0.0,2.36,51.62,43.62,7.99,0.26,0.0,5.76,0.13,0.52,0.0,0.0,0.0,0.0,36.55,12.18,2.88,10.22,31.97,1.18,7.73,0.13,44.54,0.0,0.66,1.44,1.7,1.05,0.79,0.13,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,3.41,2.36,2.23,0.92,0.26,1.18,2.62,45.0,1.44,14.8,4.85,32.7,6.68,6.29,1.83,2.1,0.92,0.13,1.18,1.18,4.59,1.18,0.26,62.36,3.28,24.37,29.74,12.58,1.7,54.5,1.05,1.97,53.3,1.05,0.13,40.48,193.89,101.66,3.54,0.92,0.26,0.52,0.79,40.61,36.29,89.4,1.83,0.52,0.0,0.0,1.83,0.92,0.0,0.52,1.18,2.36,0.0,0.0,0.0,7.99,0.79,1.7,31.6
Jan Repas,800000,24,1.71,Attacking Midfield,Midfielder,right,1.24383561643836,NK Maribor,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.08,0.08,0.06,0.13,0.0,1.7,0.5,29.4,0.0,0.0,24.0,0.0,0.0,0.0,0.08,0.08,0.04,-0.08,-0.08,15.96,23.65,67.5,267.61,58.47,8.28,11.08,74.8,5.79,8.08,71.6,1.5,2.79,53.6,0.0,0.06,0.9,1.4,0.4,0.1,1.8,23.65,22.45,1.2,0.0,0.0,5.59,0.6,0.9,0.0,0.0,0.0,0.0,16.36,2.0,5.29,5.69,14.87,2.29,0.5,0.1,15.96,0.1,0.7,0.9,1.2,2.0,1.6,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.7,0.5,0.5,0.2,0.3,1.6,18.8,1.3,18.86,5.39,28.6,3.49,8.78,6.59,1.6,0.0,0.0,1.6,0.6,1.8,0.1,0.0,36.92,0.2,4.99,16.26,19.86,2.39,35.82,0.5,1.6,31.3,0.9,0.1,26.04,203.25,93.09,4.89,1.5,0.2,2.99,2.39,36.82,24.75,67.2,7.18,0.1,0.0,0.0,2.0,2.0,0.1,0.9,0.6,0.7,0.0,0.1,0.0,6.09,0.3,0.7,30.0
Janik Haberer,4000000,27,1.86,Central Midfield,Midfielder,right,0.326027397260274,SC Freiburg,Bundesliga,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.14,0.14,0.01,0.15,0.22,1.43,0.44,30.8,0.15,0.5,20.0,0.0,0.0,0.0,0.14,0.14,0.1,0.08,0.08,27.03,34.51,78.3,465.93,93.74,11.98,15.27,78.4,11.1,12.53,88.6,2.64,3.74,70.6,0.0,0.01,0.33,2.64,0.22,0.11,1.54,34.51,33.85,0.66,0.33,0.0,8.68,0.77,0.55,0.11,0.0,0.11,0.0,21.87,6.59,6.04,4.4,24.73,3.52,0.22,0.0,27.03,0.0,0.77,0.99,1.43,1.1,0.99,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.88,0.99,0.22,0.55,0.55,2.31,23.8,1.76,24.29,6.59,27.1,8.68,10.99,4.62,1.54,0.22,0.0,1.32,1.76,3.52,2.42,0.0,45.93,2.42,12.2,23.08,13.19,1.54,45.38,0.77,1.1,70.0,0.77,0.0,23.08,114.51,53.52,2.09,1.1,0.22,1.1,0.88,30.55,24.51,80.2,2.31,0.0,0.0,0.0,1.98,0.99,0.11,0.55,1.76,0.88,0.0,0.11,0.0,10.99,2.42,2.75,46.8
Jasmin Kurtic,2000000,33,1.86,Central Midfield,Midfielder,right,1.32602739726027,PAOK Thessaloniki,Super League,0.19,0.0,0.19,0.0,0.0,0.19,0.0,0.15,0.15,0.07,0.22,0.19,1.14,0.38,33.3,0.17,0.5,18.4,0.0,0.0,0.0,0.15,0.15,0.13,0.04,0.04,43.43,50.27,86.4,899.33,229.23,15.4,16.44,93.6,20.62,22.71,90.8,6.84,9.41,72.7,0.0,0.07,0.76,3.61,0.57,0.29,4.37,50.27,48.09,2.19,1.62,0.1,8.08,2.38,1.05,0.29,0.0,0.19,0.1,36.4,5.42,8.46,8.65,39.06,1.52,0.29,0.0,43.43,0.1,0.48,0.76,1.05,1.9,1.62,0.19,0.0,0.1,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,2.19,1.33,0.76,1.24,0.19,0.95,2.0,47.6,1.05,20.05,5.04,25.1,8.08,9.79,2.19,0.57,0.0,0.0,0.57,1.33,3.52,2.38,0.0,59.21,3.9,14.92,37.25,10.45,1.14,57.12,0.38,0.38,100.0,0.38,0.0,36.97,203.47,98.27,4.47,1.05,0.0,0.76,0.38,45.05,41.34,91.8,0.95,0.19,0.0,0.0,2.19,1.05,0.0,1.05,1.33,1.33,0.0,0.0,0.0,7.79,1.14,0.76,60.0
Jason Berthomier,1200000,32,1.77,Attacking Midfield,Midfielder,left,0.326027397260274,Clermont Foot 63,Ligue 1,0.06,0.31,0.06,0.0,0.0,0.0,0.0,0.09,0.09,0.23,0.33,0.06,1.12,0.12,11.1,0.06,0.5,20.5,0.25,0.0,0.0,0.09,0.09,0.08,-0.03,-0.03,60.69,74.59,81.4,1074.89,290.89,30.87,33.87,91.2,21.58,24.7,87.4,7.36,13.47,54.6,0.31,0.23,2.56,5.05,1.19,0.44,5.55,74.59,66.3,8.3,3.68,0.19,10.73,3.12,2.25,4.37,1.87,1.68,0.12,53.58,7.61,13.41,65.8,6.05,1.87,0.19,0.06,60.69,0.0,1.87,2.99,1.25,4.43,2.12,1.56,0.37,0.19,0.06,0.12,0.37,0.0,0.31,0.0,0.06,0.0,0.0,1.68,1.37,0.19,1.12,0.37,0.69,1.81,37.9,1.12,16.96,6.55,38.6,3.49,9.48,3.99,1.0,0.12,0.0,0.87,0.44,2.12,0.25,0.0,82.2,1.0,15.65,45.47,25.32,1.93,73.91,1.06,1.5,70.8,1.19,0.06,55.63,206.88,101.98,4.43,1.43,0.31,1.5,1.12,70.35,62.06,88.2,3.99,0.0,0.0,0.0,1.0,0.75,0.12,2.25,0.44,1.37,0.0,0.0,0.0,7.55,0.62,1.12,35.7
Jason Puncheon,400000,35,1.73,Central Midfield,Midfielder,left,0.243835616438356,Pafos FC,Premier League,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.17,0.17,0.08,0.25,0.0,1.58,0.32,20.0,0.0,0.0,18.8,0.16,0.0,0.0,0.17,0.17,0.11,-0.17,-0.17,32.47,40.82,79.5,550.4,156.83,16.23,18.44,88.0,11.82,13.71,86.2,3.31,7.09,46.7,0.0,0.08,0.79,2.99,1.42,0.16,4.57,40.82,37.04,3.78,1.1,0.16,6.3,1.89,0.79,2.21,0.47,1.58,0.16,28.37,3.47,8.98,33.1,4.57,1.73,0.47,0.0,32.47,0.16,0.32,0.79,0.47,2.52,1.26,0.63,0.16,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.95,0.63,0.63,0.32,0.32,0.79,40.0,0.47,19.39,7.41,38.2,4.41,10.88,4.1,0.63,0.0,0.0,0.63,1.1,2.68,0.32,0.0,51.23,0.63,7.57,29.0,19.23,2.05,47.44,0.63,0.63,100.0,0.63,0.0,32.15,155.88,75.18,3.78,2.05,0.32,1.42,2.52,39.88,33.26,83.4,4.26,0.79,0.0,0.0,2.21,0.79,0.0,0.79,1.1,0.95,0.0,0.0,0.0,8.51,1.26,2.05,38.1
Javi Castellano,200000,34,1.81,Defensive Midfield,Midfielder,right,0.326027397260274,UD Logroñés,La Liga,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.01,0.02,0.02,0.0,0.23,0.11,50.0,0.0,0.0,29.3,0.0,0.0,0.0,0.01,0.01,0.02,-0.01,-0.01,54.2,61.26,88.5,930.4,244.66,25.0,28.33,88.2,23.28,25.23,92.3,5.06,6.15,82.2,0.0,0.02,0.23,3.45,0.11,0.06,1.95,61.26,59.66,1.61,1.49,0.0,7.41,0.98,0.17,0.0,0.0,0.0,0.0,49.31,6.32,5.63,7.18,48.85,3.51,0.11,0.4,54.2,0.0,0.57,1.15,0.86,0.69,0.57,0.0,0.0,0.0,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.36,1.49,1.21,0.86,0.29,0.52,1.78,29.0,1.26,15.29,4.48,29.3,5.0,9.08,1.21,1.26,0.29,0.06,0.98,1.78,4.14,1.15,0.0,69.08,2.24,21.55,44.6,6.03,0.23,67.7,0.17,0.34,50.0,0.17,0.0,48.39,178.33,81.61,1.84,0.46,0.0,0.57,0.4,48.16,46.55,96.7,0.52,0.23,0.0,0.0,1.09,1.61,0.0,0.17,1.78,1.49,0.0,0.06,0.0,11.38,1.49,1.32,53.1
Javi Martínez,2500000,22,1.81,Attacking Midfield,Midfielder,right,4.32876712328767,CA Osasuna,La Liga,0.22,0.22,0.22,0.0,0.0,0.22,0.0,0.13,0.13,0.15,0.28,0.22,0.97,0.22,22.2,0.22,1.0,15.1,0.0,0.0,0.0,0.13,0.13,0.13,0.09,0.09,26.07,37.43,69.7,457.68,126.13,13.63,17.52,77.8,8.87,12.33,71.9,2.92,5.3,55.1,0.22,0.15,1.62,2.16,0.65,0.22,2.49,37.43,36.02,1.41,0.32,0.0,7.25,1.62,1.84,0.43,0.11,0.11,0.11,24.45,6.38,6.6,3.35,30.18,2.38,0.32,0.22,26.07,0.0,0.65,1.19,2.27,3.03,2.38,0.43,0.11,0.0,0.0,0.11,0.43,0.43,0.0,0.0,0.0,0.0,0.0,2.49,1.62,0.97,1.19,0.32,1.19,3.25,36.7,2.06,22.93,5.19,22.6,5.73,10.82,6.38,1.84,0.22,0.0,1.62,1.62,4.11,0.87,0.0,49.11,1.41,8.65,22.72,20.66,2.92,47.7,1.08,1.73,62.5,1.08,0.0,32.34,159.56,79.51,3.35,1.19,0.65,1.84,1.41,40.89,30.94,75.7,3.89,0.22,0.0,0.0,2.06,1.51,0.0,1.84,1.62,1.62,0.0,0.0,0.0,8.98,1.08,1.41,43.5
Javier Eraso,400000,31,1.8,Attacking Midfield,Midfielder,right,0.326027397260274,CD Leganés,La Liga,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.07,0.07,0.07,0.12,0.0,1.1,0.44,40.0,0.0,0.0,18.3,0.11,0.0,0.0,0.07,0.07,0.06,-0.07,-0.07,23.74,30.92,76.8,370.38,73.66,14.02,16.01,87.6,6.85,9.06,75.6,1.88,3.87,48.6,0.0,0.07,0.88,0.88,0.55,0.33,1.1,30.92,27.61,3.31,0.77,0.11,6.63,0.77,1.33,1.88,0.33,0.99,0.33,17.45,6.4,7.07,4.31,23.19,2.1,0.11,0.55,23.74,0.11,0.22,0.11,0.88,1.55,0.99,0.33,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.88,0.33,0.44,0.22,0.44,1.77,25.0,1.33,22.09,5.63,25.5,5.3,10.82,5.96,1.66,0.0,0.0,1.66,0.44,1.44,1.1,0.0,42.74,0.55,4.09,21.53,18.99,3.2,39.53,0.33,0.66,50.0,0.33,0.11,26.39,97.73,40.42,2.1,0.88,0.11,2.21,2.65,39.31,27.83,70.8,6.85,0.33,0.0,0.0,2.21,1.77,0.33,1.33,0.44,0.88,0.0,0.0,0.0,6.4,1.1,2.76,28.6
Javier Pastore,1000000,32,1.87,Attacking Midfield,Midfielder,right,0.326027397260274,Elche CF,La Liga,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.05,0.05,0.16,0.22,0.0,1.08,0.18,16.7,0.0,0.0,15.7,0.0,0.0,0.0,0.05,0.05,0.05,-0.05,-0.05,38.8,50.12,77.4,729.16,240.72,16.35,20.66,79.1,15.63,18.32,85.3,5.75,8.62,66.7,0.0,0.16,1.98,4.67,2.34,0.36,6.11,50.12,48.68,1.44,0.54,0.0,12.4,0.72,0.9,0.18,0.0,0.0,0.18,35.03,6.83,8.26,2.16,44.01,1.8,0.72,0.54,38.8,0.18,0.18,2.69,1.26,2.69,2.69,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,1.08,0.54,0.54,0.18,0.36,0.72,1.44,50.0,0.72,19.22,4.67,24.3,6.83,6.65,5.75,0.9,0.18,0.0,0.72,1.08,2.16,0.18,0.0,60.18,0.9,10.6,32.69,21.56,3.05,58.74,1.26,2.87,43.8,1.26,0.36,41.32,208.38,107.25,6.29,1.62,0.54,1.26,1.62,52.81,45.99,87.1,6.65,0.36,0.0,0.0,1.62,1.08,0.18,0.9,1.08,0.54,0.0,0.0,0.0,7.9,1.08,1.26,46.2
Jean Lucas,8000000,23,1.81,Central Midfield,Midfielder,right,4.32876712328767,AS Monaco,Ligue 1,0.04,0.04,0.04,0.0,0.0,0.36,0.09,0.12,0.12,0.08,0.2,0.04,1.55,0.58,37.1,0.03,0.08,22.2,0.09,0.0,0.0,0.12,0.12,0.08,-0.08,-0.08,43.85,53.17,82.5,845.19,174.54,18.46,21.04,87.8,17.31,19.66,88.0,7.19,10.34,69.5,0.04,0.08,0.98,3.64,1.11,0.22,3.42,53.17,49.93,3.24,1.46,0.22,9.14,2.22,1.33,1.73,0.89,0.67,0.0,40.25,4.88,8.03,3.77,46.78,0.84,0.04,0.84,43.85,0.27,0.8,2.04,1.2,2.0,1.02,0.44,0.27,0.13,0.04,0.09,0.13,0.09,0.0,0.0,0.04,0.0,0.0,2.84,1.95,0.84,1.73,0.27,0.53,2.53,21.1,2.0,23.96,7.06,29.4,7.06,12.34,4.57,1.2,0.31,0.0,0.89,2.09,4.93,0.58,0.0,65.81,1.73,12.69,39.32,18.59,1.42,62.8,2.17,3.02,72.1,2.31,0.31,47.57,234.05,103.09,4.93,2.04,0.18,2.13,1.24,50.15,44.87,89.5,2.84,0.36,0.09,0.09,2.35,1.78,0.0,1.33,2.09,1.95,0.0,0.0,0.0,9.67,1.02,1.78,36.5
Jean Onana,4000000,22,1.89,Defensive Midfield,Midfielder,right,4.32876712328767,FC Girondins Bordeaux,Ligue 1,0.16,0.16,0.16,0.0,0.0,0.16,0.08,0.03,0.03,0.1,0.13,0.16,0.8,0.24,30.0,0.2,0.67,27.4,0.0,0.0,0.0,0.03,0.03,0.04,0.13,0.13,47.31,57.03,83.0,919.12,201.42,19.51,22.78,85.7,19.19,21.9,87.6,7.81,10.75,72.6,0.16,0.1,1.04,3.5,0.8,0.0,3.5,57.03,55.75,1.27,0.88,0.24,9.16,1.59,0.4,0.08,0.08,0.0,0.0,43.01,5.02,9.0,12.03,40.78,1.51,0.32,0.24,47.31,0.32,0.88,1.59,0.96,2.23,1.91,0.08,0.16,0.0,0.08,0.0,0.4,0.32,0.0,0.08,0.0,0.0,0.0,3.58,2.71,1.67,1.59,0.32,1.51,3.74,40.4,2.23,23.02,8.76,38.1,6.77,12.66,3.58,2.95,0.24,0.0,2.71,4.06,7.65,0.96,0.0,71.6,2.15,19.43,45.24,11.07,0.56,70.49,1.12,1.51,73.7,1.35,0.08,48.03,236.15,100.04,3.66,0.88,0.08,1.35,1.35,51.53,46.75,90.7,1.75,0.16,0.08,0.0,1.83,1.99,0.0,0.4,4.06,2.71,0.0,0.0,0.0,10.83,2.31,1.19,65.9
Jean-Daniel Akpa-Akpro,3200000,29,1.8,Central Midfield,Midfielder,right,3.32876712328767,SS Lazio,Serie A,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.1,0.1,0.01,0.12,0.0,1.05,0.12,11.1,0.0,0.0,16.6,0.0,0.0,0.0,0.1,0.1,0.1,-0.1,-0.1,25.15,30.27,83.1,378.4,62.29,13.86,16.3,85.0,9.08,10.01,90.7,1.05,1.63,64.3,0.0,0.01,0.35,1.4,0.12,0.0,0.82,30.27,28.41,1.86,0.47,0.12,6.75,0.35,0.0,0.0,0.0,0.0,0.0,21.66,6.29,2.33,4.66,21.89,1.05,1.4,0.35,25.15,0.0,0.47,0.93,0.82,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,2.21,1.05,2.21,0.58,0.7,2.45,28.6,1.75,32.02,8.97,28.0,8.5,16.65,6.87,2.33,0.58,0.0,1.75,1.16,5.01,1.16,0.0,45.64,2.33,10.01,27.01,11.29,1.28,43.89,1.28,2.33,55.0,1.4,0.0,28.53,112.59,46.34,1.63,0.47,0.23,1.51,1.4,33.76,27.59,81.7,2.91,0.47,0.0,0.0,2.91,1.98,0.0,0.0,1.16,2.21,0.0,0.12,0.0,6.17,1.4,1.51,48.0
Jean-Eudes Aholou,3500000,27,1.87,Defensive Midfield,Midfielder,left,0.326027397260274,RC Strasbourg Alsace,Ligue 1,0.07,0.07,0.07,0.0,0.0,0.14,0.0,0.09,0.09,0.05,0.14,0.07,1.16,0.2,17.6,0.06,0.33,21.7,0.0,0.0,0.0,0.09,0.09,0.07,-0.02,-0.02,31.66,37.44,84.5,584.8,104.77,13.07,14.43,90.6,13.68,15.73,87.0,4.08,5.85,69.8,0.07,0.05,0.41,2.11,0.41,0.07,2.25,37.44,36.42,1.02,0.95,0.0,5.45,0.75,0.2,0.0,0.0,0.0,0.0,29.95,3.61,3.88,28.66,6.4,1.43,0.07,0.07,31.66,0.0,0.82,1.02,0.54,1.16,0.89,0.07,0.0,0.07,0.14,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.63,1.36,0.61,1.02,0.0,0.68,1.7,40.0,1.02,17.77,4.43,24.9,5.31,10.42,2.04,0.75,0.07,0.0,0.68,2.11,3.74,1.7,0.0,47.38,1.84,10.48,31.38,8.92,0.89,46.5,1.02,1.84,55.6,1.29,0.07,31.93,162.03,84.83,3.34,1.29,0.07,1.09,0.75,33.9,30.23,89.2,2.66,0.14,0.0,0.0,1.84,1.7,0.0,0.2,2.11,1.36,0.0,0.0,0.0,9.19,1.36,0.75,64.5
