ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Gen_Pos,Height,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won,longName
Josh Sargent,Joshua Thomas Sargent,0.1877778962914834,8250000,2020-2021,22.0,Striker,1.85,Centre-Forward,right,Bundesliga,0.18,0.07,0.18,0.0,0.0,0.25,0.0,0.19,0.19,0.14,0.32,1.65,0.68,41.3,0.11,0.26,14.6,0.0,0.11,-0.01,-0.01,15.59,21.94,71.0,228.23,49.7,9.27,12.07,76.8,4.99,6.9,72.4,0.97,1.54,62.8,1.08,1.11,0.4,0.11,1.54,20.94,1.01,0.04,0.11,5.71,0.07,0.43,0.0,0.0,0.0,0.0,13.36,5.39,3.2,3.99,13.58,1.36,0.22,0.86,0.07,0.29,0.93,0.93,2.3,1.51,0.0,0.29,0.25,0.22,0.04,0.14,0.04,0.0,0.0,0.04,0.04,0.04,1.29,1.01,0.47,0.57,0.25,0.29,1.22,23.5,0.93,19.72,5.67,28.8,3.48,9.48,6.75,1.83,0.22,0.0,1.62,0.72,2.01,1.26,0.0,35.05,1.44,5.46,18.57,12.86,3.41,34.08,1.01,1.69,59.6,1.08,0.0,20.36,91.26,42.85,2.19,0.65,0.36,2.66,1.44,42.02,21.84,52.0,5.24,0.0,1.36,1.83,0.22,0.0,0.0,0.04,5.96,2.51,3.95,38.9,Joshua Thomas Sargent
Josh Sargent,Joshua Thomas Sargent,0.1836486838803293,6733333,2019-2020,21.0,Striker,1.85,Centre-Forward,right,Bundesliga,0.25,0.13,0.25,0.0,0.0,0.13,0.0,0.27,0.27,0.07,0.34,1.78,0.76,42.9,0.14,0.33,14.3,0.0,0.15,-0.02,-0.02,16.65,23.2,71.8,225.38,45.0,10.49,13.03,80.5,4.13,5.59,73.9,0.95,1.46,65.2,0.64,0.76,0.32,0.13,1.27,21.67,1.53,0.0,0.0,6.04,0.06,0.32,0.0,0.0,0.0,0.0,13.6,5.59,4.0,3.69,15.19,1.14,0.32,0.95,0.0,0.19,0.44,1.4,1.84,1.14,0.0,0.25,0.32,0.13,0.0,0.44,0.25,0.0,0.06,0.13,0.0,0.0,0.95,0.83,0.25,0.19,0.51,0.32,1.14,27.8,0.83,23.45,6.42,27.4,3.56,11.19,8.71,1.65,0.19,0.06,1.46,0.51,1.46,1.65,0.0,38.2,1.84,5.91,18.5,15.19,3.75,36.67,1.02,1.84,55.2,1.02,0.06,23.39,87.9,34.32,1.91,0.38,0.19,3.31,2.1,45.64,25.93,56.8,8.64,0.0,1.46,2.42,0.38,0.0,0.0,0.0,4.58,2.54,3.43,42.6,Joshua Thomas Sargent
Junior Messias,Junior Walter Messias,0.1865000952508368,2375000,2020-2021,31.0,Striker,1.74,Second Striker,left,Serie A,0.25,0.11,0.25,0.0,0.0,0.17,0.0,0.21,0.21,0.08,0.29,2.74,0.9,32.7,0.09,0.28,21.2,0.25,0.08,0.04,0.04,25.56,34.68,73.7,446.75,118.69,12.29,14.75,83.3,9.6,12.18,78.9,2.88,6.05,47.7,0.98,1.76,1.15,0.14,3.0,31.35,3.33,1.2,0.03,6.72,1.15,1.68,1.26,0.76,0.06,0.08,22.79,5.15,6.75,27.55,4.26,1.51,0.45,0.25,0.2,1.04,0.98,0.84,3.05,1.37,0.31,0.56,0.42,0.25,0.14,0.39,0.14,0.06,0.06,0.08,0.03,0.03,1.76,1.18,0.78,0.64,0.34,0.45,1.51,29.6,1.06,16.85,4.54,26.9,4.51,7.39,4.95,1.23,0.31,0.0,0.92,1.06,2.83,1.15,0.0,50.61,2.1,8.71,25.81,21.67,3.36,47.81,2.63,4.34,60.6,2.83,0.2,36.76,264.96,173.65,8.4,3.08,0.9,2.69,2.13,47.84,34.6,72.3,6.35,0.0,1.01,2.72,0.14,0.03,0.0,0.0,6.63,0.9,1.96,31.4,Junior Walter Messias
Kelechi Iheanacho,Kelechi Promise Iheanacho,0.2040418759372399,16250000,2020-2021,25.0,Striker,1.85,Centre-Forward,left,Premier League,0.74,0.12,0.74,0.0,0.06,0.06,0.0,0.48,0.43,0.18,0.62,3.58,1.54,43.1,0.21,0.48,17.1,0.06,0.12,0.26,0.31,24.67,30.9,79.8,360.12,57.0,15.3,17.46,87.6,6.97,8.39,83.1,1.79,3.02,59.2,1.54,1.3,1.36,0.31,1.79,29.49,1.42,0.0,0.12,7.46,0.49,0.74,0.06,0.0,0.0,0.0,24.06,4.44,2.41,28.07,1.67,0.68,0.0,0.12,0.19,0.31,1.54,1.23,2.71,2.22,0.0,0.37,0.06,0.0,0.06,0.19,0.12,0.0,0.06,0.0,0.0,0.0,0.74,0.56,0.19,0.37,0.19,0.19,0.93,20.0,0.74,14.99,3.33,22.2,1.11,7.83,6.05,1.17,0.19,0.0,0.99,0.25,0.99,0.06,0.0,44.91,0.19,2.34,19.92,25.78,5.0,43.43,1.79,3.02,59.2,2.04,0.12,33.56,143.54,71.19,3.52,1.54,0.49,3.52,2.16,59.1,35.72,60.4,9.87,0.0,1.79,0.93,0.56,0.0,0.06,0.0,4.38,0.56,2.65,17.3,Kelechi Promise Iheanacho
Kelechi Iheanacho,Kelechi Promise Iheanacho,0.1952115362961355,13000000,2019-2020,24.0,Striker,1.85,Centre-Forward,left,Premier League,0.47,0.28,0.47,0.0,0.0,0.09,0.0,0.45,0.45,0.23,0.68,3.19,1.69,52.9,0.15,0.28,15.1,0.0,0.14,0.02,0.02,20.34,25.13,81.0,292.88,58.97,12.94,14.34,90.2,5.44,6.94,78.4,1.13,1.59,70.6,1.5,1.03,0.75,0.0,2.44,24.56,0.56,0.0,0.66,7.88,0.38,0.38,0.0,0.0,0.0,0.0,19.59,3.75,1.78,21.66,2.16,0.84,0.0,0.28,0.0,0.28,0.56,1.5,3.66,2.25,0.0,0.75,0.38,0.28,0.0,0.47,0.28,0.0,0.09,0.0,0.09,0.0,0.56,0.47,0.0,0.38,0.19,0.28,0.94,30.0,0.66,18.09,5.25,29.0,1.97,8.34,7.78,0.84,0.09,0.0,0.75,0.09,0.66,0.47,0.0,39.94,0.47,3.0,16.22,22.78,7.5,39.38,1.78,2.72,65.5,1.97,0.09,31.13,130.88,71.63,4.22,0.94,1.03,4.03,2.63,54.66,32.25,59.0,12.94,0.0,2.34,1.22,0.84,0.19,0.0,0.0,3.94,0.28,2.72,9.4,Kelechi Promise Iheanacho
Kelechi Iheanacho,Kelechi Promise Iheanacho,0.1776732741356417,13500000,2018-2019,23.0,Striker,1.85,Centre-Forward,left,Premier League,0.1,0.29,0.1,0.0,0.0,0.19,0.0,0.23,0.23,0.15,0.38,1.82,0.57,31.6,0.05,0.17,16.5,0.0,0.13,-0.13,-0.13,21.23,27.93,76.0,323.85,67.52,12.43,15.3,81.3,6.79,8.7,78.0,1.24,2.2,56.5,1.24,1.05,0.86,0.19,1.72,27.16,0.77,0.1,0.1,7.65,0.38,0.67,0.0,0.0,0.0,0.0,18.84,5.07,4.02,21.04,3.16,1.82,0.38,0.29,0.1,0.29,0.77,0.86,2.39,1.91,0.0,0.19,0.0,0.29,0.0,0.67,0.57,0.0,0.0,0.0,0.1,0.0,0.67,0.57,0.38,0.19,0.1,0.19,0.67,28.6,0.48,14.82,3.54,23.9,1.63,7.56,5.64,0.77,0.0,0.0,0.77,0.19,0.86,0.19,0.0,37.4,0.1,4.21,16.93,18.84,3.63,36.73,1.05,1.63,64.7,1.15,0.1,26.68,108.27,50.5,2.39,1.15,0.38,3.06,1.91,54.9,29.75,54.2,8.42,0.0,1.53,1.15,0.77,0.1,0.0,0.0,4.69,1.43,3.54,28.8,Kelechi Promise Iheanacho
Kelechi Iheanacho,Kelechi Promise Iheanacho,0.1885180273659779,15000000,2017-2018,22.0,Striker,1.85,Centre-Forward,left,Premier League,0.33,0.33,0.33,0.0,0.0,0.22,0.0,0.35,0.35,0.24,0.59,3.25,1.19,36.7,0.1,0.27,16.9,0.0,0.11,-0.02,-0.02,21.47,27.22,78.9,333.22,75.8,11.82,14.31,82.6,7.16,8.57,83.5,1.73,3.04,57.1,1.19,1.63,1.41,0.0,2.71,26.24,0.98,0.0,0.43,6.83,0.65,0.33,0.0,0.0,0.0,0.0,19.41,4.34,3.47,22.23,2.82,1.41,0.22,0.22,0.22,0.22,0.65,0.43,3.04,2.06,0.0,0.33,0.33,0.22,0.11,0.65,0.43,0.0,0.0,0.0,0.11,0.11,1.19,0.54,0.54,0.54,0.11,0.43,1.73,25.0,1.3,23.2,6.61,28.5,4.12,11.39,7.7,1.19,0.33,0.11,0.87,0.54,1.73,0.43,0.0,40.45,1.19,5.75,17.67,20.28,3.8,39.47,1.08,1.84,58.8,1.19,0.0,27.0,132.51,75.36,4.01,1.19,0.22,2.93,1.84,45.98,29.06,63.2,8.46,0.0,2.06,1.3,0.54,0.0,0.0,0.0,6.4,0.76,2.93,20.6,Kelechi Promise Iheanacho
Kenneth Zohore,Albin Kenneth Dahrup Zohore,0.1799980137487378,7333333,2018-2019,26.0,Striker,1.9,Centre-Forward,left,Premier League,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.23,0.23,0.13,0.36,2.03,0.84,41.2,0.06,0.14,13.5,0.0,0.11,-0.11,-0.11,11.59,17.81,65.1,158.61,30.96,7.41,10.88,68.1,3.11,4.54,68.4,0.72,0.96,75.0,1.55,0.96,0.24,0.24,0.72,17.45,0.36,0.0,0.0,7.77,0.0,0.84,0.0,0.0,0.0,0.0,9.08,3.23,5.5,8.01,2.75,2.03,0.0,0.6,0.24,0.0,0.24,1.2,2.03,1.79,0.0,0.0,0.0,0.24,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.48,0.24,0.0,0.48,0.0,0.0,0.36,0.0,0.36,19.0,4.3,22.6,0.24,8.25,10.52,0.84,0.24,0.0,0.6,0.24,0.72,0.48,0.0,29.76,0.72,1.08,10.64,19.24,5.26,29.4,0.48,0.84,57.1,0.48,0.0,17.45,73.39,30.84,2.03,0.48,0.6,3.35,2.27,55.7,23.55,42.3,10.4,0.0,1.91,2.27,0.48,0.0,0.0,0.0,3.35,5.02,8.01,38.5,Albin Kenneth Dahrup Zohore
Kevin Denkey,Ahoueke Steeve KÃ©vin Denkey,0.1855070317256972,1766666,2019-2020,20.0,Striker,1.81,Centre-Forward,right,Ligue 1,0.45,0.15,0.45,0.0,0.0,0.15,0.0,0.24,0.24,0.06,0.3,2.99,1.04,35.0,0.15,0.43,17.0,0.0,0.08,0.21,0.21,15.22,22.24,68.5,223.28,43.13,9.85,12.84,76.7,3.88,6.12,63.4,1.04,1.34,77.8,0.9,0.45,0.3,0.15,1.34,20.75,1.49,0.15,0.15,4.78,0.3,0.75,0.0,0.0,0.0,0.0,12.84,6.12,3.28,5.97,12.39,2.09,0.0,0.45,0.15,0.6,0.45,1.64,2.24,1.49,0.0,0.3,0.3,0.15,0.0,0.45,0.3,0.0,0.0,0.15,0.0,0.0,1.64,1.34,0.3,0.9,0.45,0.6,1.64,36.4,1.04,20.15,5.97,29.6,1.79,12.69,5.67,0.9,0.15,0.0,0.75,0.0,1.64,0.15,0.0,34.18,0.45,2.84,15.52,17.46,4.18,32.69,1.19,1.79,66.7,1.19,0.0,22.39,87.16,39.55,1.64,0.75,0.0,3.13,1.64,48.36,24.48,50.6,11.49,0.0,3.43,1.79,0.3,0.0,0.0,0.0,4.63,1.79,5.22,25.5,Ahoueke Steeve KÃ©vin Denkey
KÃ©vin Zohi,KÃ©vin Lucien Zohi,0.1775200126485846,1700000,2019-2020,24.0,Striker,1.8,Centre-Forward,right,Ligue 1,0.17,0.17,0.17,0.0,0.0,0.17,0.0,0.27,0.27,0.12,0.39,2.72,0.85,31.3,0.06,0.2,17.0,0.0,0.1,-0.1,-0.1,18.51,26.15,70.8,313.81,84.74,9.34,11.38,82.1,6.79,8.83,76.9,1.87,3.74,50.0,0.68,1.19,0.68,0.34,3.06,25.13,1.02,0.0,0.0,5.09,1.02,1.7,0.0,0.0,0.0,0.0,18.34,4.25,3.57,2.72,21.23,0.51,1.02,0.34,0.17,0.68,1.02,1.87,2.21,1.19,0.0,1.02,0.0,0.0,0.0,0.34,0.17,0.0,0.17,0.0,0.0,0.0,1.53,1.19,0.51,0.68,0.34,0.51,1.19,42.9,0.68,16.98,4.25,25.0,3.91,6.79,6.28,0.51,0.0,0.0,0.51,0.17,1.7,0.85,0.0,38.72,0.85,5.26,16.81,19.87,2.72,37.7,2.72,4.25,64.0,2.72,0.0,32.26,172.87,102.23,6.28,1.36,0.34,2.89,1.87,41.26,27.51,66.7,8.15,0.0,1.53,1.36,0.34,0.0,0.0,0.0,6.79,0.68,2.38,22.2,KÃ©vin Lucien Zohi
KÃ©vin Zohi,KÃ©vin Lucien Zohi,0.1761748809563465,1383333,2018-2019,23.0,Striker,1.8,Centre-Forward,right,Ligue 1,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.22,0.22,0.07,0.29,2.44,0.72,29.4,0.06,0.2,17.0,0.0,0.09,-0.07,-0.07,20.24,27.56,73.4,318.23,100.91,10.62,12.92,82.2,7.61,10.19,74.6,1.44,2.3,62.5,0.72,1.29,0.86,0.43,2.87,27.42,0.14,0.0,0.0,5.74,0.43,1.44,0.0,0.0,0.0,0.0,20.96,4.45,2.15,4.74,21.39,0.43,0.14,0.43,0.0,0.43,0.57,2.01,2.01,1.44,0.0,0.14,0.14,0.29,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,2.58,1.44,1.0,1.0,0.57,1.0,1.87,53.8,0.86,27.85,8.33,29.9,8.18,10.91,8.76,2.01,0.0,0.0,2.01,0.29,2.87,0.57,0.0,46.36,0.57,7.18,17.66,25.69,4.16,46.22,2.87,6.03,47.6,3.88,0.43,39.62,143.4,82.68,4.74,1.15,0.29,3.01,3.3,45.93,34.16,74.4,10.48,0.0,1.0,1.29,0.29,0.0,0.0,0.0,5.31,0.43,1.0,30.0,KÃ©vin Lucien Zohi
Khouma Babacar,Khouma El Hadji Babacar,0.1815215444383701,5850000,2019-2020,27.0,Striker,1.85,Centre-Forward,right,Serie A,0.19,0.0,0.19,0.0,0.13,0.25,0.0,0.39,0.28,0.04,0.32,2.97,1.01,34.0,0.06,0.19,15.6,0.0,0.09,-0.2,-0.09,14.24,19.37,73.5,208.67,34.11,8.92,10.63,83.9,3.86,5.19,74.4,0.82,1.52,54.2,0.76,0.7,0.57,0.0,1.14,18.42,0.95,0.13,0.0,6.08,0.32,0.25,0.0,0.0,0.0,0.0,11.33,5.57,2.47,1.58,14.49,1.2,0.13,0.95,0.0,0.13,0.32,0.82,2.91,1.71,0.0,0.38,0.32,0.44,0.06,0.32,0.0,0.0,0.06,0.06,0.19,0.0,1.08,0.57,0.13,0.44,0.51,0.13,0.95,13.3,0.82,18.35,2.97,16.2,2.28,9.11,6.96,1.2,0.38,0.0,0.82,0.13,1.2,1.9,0.0,33.99,2.09,5.06,15.95,15.44,5.57,32.97,1.08,1.96,54.8,1.08,0.0,21.46,103.23,56.08,2.34,1.14,0.89,2.91,1.58,42.09,23.92,56.8,8.1,0.0,2.15,2.22,0.44,0.19,0.0,0.0,4.05,1.65,3.99,29.2,Khouma El Hadji Babacar
Khouma Babacar,Khouma El Hadji Babacar,0.1918711790318693,8000000,2018-2019,26.0,Striker,1.85,Centre-Forward,right,Serie A,0.42,0.12,0.3,0.12,0.12,0.0,0.0,0.47,0.38,0.07,0.45,3.63,1.21,33.3,0.08,0.25,16.7,0.0,0.1,-0.05,-0.08,15.0,18.33,81.8,210.0,21.11,9.5,10.83,87.7,4.11,5.02,81.9,0.79,1.09,72.2,0.67,0.24,0.54,0.12,0.73,15.97,2.36,0.0,0.06,3.57,0.12,0.24,0.0,0.0,0.0,0.0,13.79,2.78,1.75,1.69,14.52,1.03,0.24,0.24,0.0,0.06,0.24,0.73,1.81,1.33,0.0,0.06,0.3,0.06,0.06,0.54,0.24,0.0,0.06,0.18,0.06,0.0,0.48,0.48,0.12,0.3,0.06,0.06,0.79,7.7,0.73,17.72,3.51,19.8,1.15,7.74,8.83,0.42,0.18,0.0,0.24,0.36,0.85,1.39,0.0,31.88,1.51,2.9,14.03,16.33,5.2,29.4,0.67,1.21,55.0,0.67,0.0,21.65,85.34,41.07,2.24,0.79,0.67,3.33,1.75,40.1,22.2,55.4,9.62,0.0,1.57,1.33,0.6,0.06,0.06,0.0,3.81,1.45,1.94,42.9,Khouma El Hadji Babacar
Khouma Babacar,Khouma El Hadji Babacar,0.1865571645936771,8500000,2017-2018,25.0,Striker,1.85,Centre-Forward,right,Serie A,0.45,0.15,0.23,0.23,0.23,0.08,0.0,0.6,0.44,0.11,0.54,3.62,1.21,33.3,0.06,0.19,16.1,0.08,0.12,-0.15,-0.21,14.31,18.15,78.8,234.9,35.62,7.91,9.64,82.0,4.67,5.87,79.5,1.43,1.88,76.0,0.9,0.9,0.3,0.0,1.28,17.25,0.9,0.15,0.0,4.44,0.23,0.9,0.0,0.0,0.0,0.0,11.75,4.22,2.18,2.03,13.63,0.83,0.15,0.9,0.15,0.38,0.15,0.45,2.33,1.51,0.0,0.23,0.3,0.3,0.0,0.23,0.15,0.0,0.0,0.0,0.08,0.0,1.05,0.83,0.3,0.23,0.53,0.3,0.98,30.8,0.68,18.68,5.12,27.4,1.21,7.61,9.87,0.98,0.08,0.0,0.9,0.15,1.21,0.6,0.0,30.73,0.83,2.49,12.2,17.92,6.1,29.67,0.6,0.68,88.9,0.6,0.0,21.46,103.41,51.29,2.56,1.28,0.45,2.56,2.03,42.4,21.16,49.9,9.64,0.0,2.33,2.26,0.98,0.08,0.0,0.0,4.97,0.9,2.71,25.0,Khouma El Hadji Babacar
Kike,Enrique GarcÃ­a MartÃ­nez,0.1854527097276907,2400000,2020-2021,32.0,Striker,1.86,Centre-Forward,right,La Liga,0.35,0.06,0.35,0.0,0.0,0.12,0.03,0.3,0.3,0.06,0.36,2.57,0.99,38.6,0.14,0.35,12.9,0.03,0.12,0.05,0.05,18.19,26.91,67.6,260.85,33.15,10.9,13.79,79.1,5.16,8.05,64.1,1.11,2.57,43.2,0.73,0.87,0.29,0.15,0.9,25.51,1.4,0.0,0.03,9.48,0.58,0.9,0.03,0.0,0.03,0.0,14.26,6.59,6.06,6.3,13.29,2.27,0.06,1.17,0.15,0.7,0.73,1.34,1.95,1.14,0.0,0.2,0.17,0.41,0.03,0.17,0.06,0.0,0.09,0.0,0.0,0.03,0.76,0.64,0.2,0.32,0.23,0.09,0.73,12.0,0.64,16.21,5.19,32.0,0.93,6.09,9.18,1.02,0.12,0.0,0.9,0.23,0.99,0.76,0.0,41.02,0.87,2.13,18.66,22.33,5.07,39.59,1.14,1.98,57.4,1.22,0.12,25.42,111.66,38.11,2.33,0.85,0.38,4.2,1.69,60.99,31.66,51.9,8.48,0.03,1.98,2.8,0.44,0.03,0.0,0.0,4.34,5.04,6.73,42.8,Enrique GarcÃ­a MartÃ­nez
Kike,Enrique GarcÃ­a MartÃ­nez,0.1752262046909932,2400000,2020-2021,32.0,Striker,1.86,Centre-Forward,right,La Liga,0.35,0.06,0.35,0.0,0.0,0.12,0.03,0.3,0.3,0.06,0.36,2.57,0.99,38.6,0.14,0.35,12.9,0.03,0.12,0.05,0.05,18.19,26.91,67.6,260.85,33.15,10.9,13.79,79.1,5.16,8.05,64.1,1.11,2.57,43.2,0.73,0.87,0.29,0.15,0.9,25.51,1.4,0.0,0.03,9.48,0.58,0.9,0.03,0.0,0.03,0.0,14.26,6.59,6.06,6.3,13.29,2.27,0.06,1.17,0.15,0.7,0.73,1.34,1.95,1.14,0.0,0.2,0.17,0.41,0.03,0.17,0.06,0.0,0.09,0.0,0.0,0.03,0.76,0.64,0.2,0.32,0.23,0.09,0.73,12.0,0.64,16.21,5.19,32.0,0.93,6.09,9.18,1.02,0.12,0.0,0.9,0.23,0.99,0.76,0.0,41.02,0.87,2.13,18.66,22.33,5.07,39.59,1.14,1.98,57.4,1.22,0.12,25.42,111.66,38.11,2.33,0.85,0.38,4.2,1.69,60.99,31.66,51.9,8.48,0.03,1.98,2.8,0.44,0.03,0.0,0.0,4.34,5.04,6.73,42.8,Enrique GarcÃ­a MartÃ­nez
Kike,Enrique GarcÃ­a MartÃ­nez,0.1838533570859818,2700000,2019-2020,31.0,Striker,1.86,Centre-Forward,right,La Liga,0.25,0.05,0.25,0.0,0.0,0.1,0.0,0.31,0.31,0.04,0.34,2.9,0.92,31.6,0.09,0.28,13.1,0.0,0.1,-0.05,-0.05,16.66,24.8,67.1,228.49,37.33,10.29,13.19,78.0,4.89,7.44,65.8,0.56,1.83,30.6,0.46,1.43,0.25,0.05,1.12,23.99,0.81,0.05,0.05,8.81,0.51,0.97,0.0,0.0,0.0,0.0,11.92,6.21,6.67,5.6,12.02,2.7,0.0,0.92,0.05,0.71,0.36,1.27,1.68,0.97,0.0,0.0,0.31,0.36,0.05,0.15,0.05,0.0,0.0,0.05,0.05,0.0,0.56,0.31,0.05,0.2,0.31,0.2,0.61,33.3,0.41,16.45,4.94,30.0,1.02,5.76,9.68,0.87,0.1,0.0,0.76,0.1,0.66,0.36,0.0,39.22,0.51,2.04,15.33,23.63,5.55,38.4,0.41,0.92,44.4,0.46,0.05,22.67,93.21,29.64,1.78,0.66,0.25,4.84,1.78,60.41,30.36,50.3,12.12,0.0,2.34,1.63,0.71,0.05,0.0,0.0,4.69,5.5,8.86,38.3,Enrique GarcÃ­a MartÃ­nez
Kike,Enrique GarcÃ­a MartÃ­nez,0.1780269236049019,3000000,2018-2019,30.0,Striker,1.86,Centre-Forward,right,La Liga,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.35,0.35,0.1,0.44,2.91,1.18,40.5,0.07,0.18,12.9,0.0,0.12,-0.14,-0.14,19.48,28.15,69.2,271.53,45.14,11.79,15.25,77.3,5.82,8.53,68.3,0.83,1.94,42.9,0.97,1.11,0.69,0.14,1.39,27.04,1.11,0.07,0.07,8.53,0.21,0.97,0.0,0.0,0.0,0.0,16.5,6.8,4.85,7.0,13.87,3.19,0.0,1.04,0.07,0.9,1.04,1.25,2.22,1.59,0.0,0.07,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.28,0.07,0.21,0.14,0.07,0.62,11.1,0.55,19.97,5.48,27.4,1.46,7.07,11.44,1.66,0.14,0.0,1.53,0.35,0.76,0.21,0.0,42.5,0.28,1.73,15.74,26.35,7.14,41.39,0.76,1.11,68.8,0.76,0.0,26.83,87.85,30.99,2.15,0.49,0.49,4.02,2.01,63.51,33.14,52.2,15.25,0.0,2.01,1.94,0.69,0.0,0.0,0.0,4.23,3.54,5.27,40.2,Enrique GarcÃ­a MartÃ­nez
Kike,Enrique GarcÃ­a MartÃ­nez,0.1831009582409103,2750000,2017-2018,29.0,Striker,1.86,Centre-Forward,right,La Liga,0.29,0.04,0.29,0.0,0.0,0.18,0.0,0.35,0.35,0.03,0.38,2.56,1.02,40.0,0.11,0.29,12.1,0.0,0.14,-0.05,-0.05,18.22,25.76,70.7,253.46,31.1,10.9,14.34,76.0,6.0,7.98,75.2,0.51,1.5,34.1,0.55,0.95,0.18,0.07,0.77,24.59,1.17,0.0,0.0,6.29,0.15,0.55,0.0,0.0,0.0,0.0,15.88,5.23,4.65,5.71,13.79,2.38,0.11,1.76,0.07,0.62,0.91,1.24,1.9,1.24,0.0,0.0,0.15,0.44,0.07,0.07,0.04,0.0,0.0,0.04,0.0,0.0,0.48,0.29,0.0,0.22,0.26,0.07,0.4,18.2,0.33,23.52,6.88,29.2,0.8,8.05,14.67,0.99,0.15,0.0,0.84,0.48,0.95,0.37,0.04,38.05,0.44,1.83,15.48,23.01,5.63,36.88,0.55,0.99,55.6,0.59,0.07,26.2,115.06,41.71,2.74,0.91,0.55,3.4,1.54,53.6,28.02,52.3,10.57,0.0,1.54,2.93,0.48,0.0,0.0,0.0,4.54,2.27,3.95,36.5,Enrique GarcÃ­a MartÃ­nez
Kostas Mitroglou,Konstantinos Mitroglou,0.1898557027744891,8500000,2018-2019,31.0,Striker,1.88,Centre-Forward,both,Ligue 1,0.47,0.0,0.47,0.0,0.0,0.0,0.0,0.64,0.64,0.05,0.68,2.95,1.4,47.4,0.16,0.33,9.2,0.0,0.22,-0.17,-0.17,11.17,15.83,70.6,166.19,14.12,5.28,8.22,64.2,3.26,4.19,77.8,1.24,1.86,66.7,0.62,0.31,0.0,0.0,0.31,13.97,1.86,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,11.48,2.33,2.02,6.52,6.67,1.4,0.0,0.62,0.0,0.31,0.62,0.16,1.09,1.09,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,12.72,2.64,20.7,0.31,6.83,5.59,0.47,0.47,0.0,0.0,0.0,0.0,0.62,0.0,23.43,0.62,1.55,13.34,9.93,5.28,21.57,0.78,1.24,62.5,0.78,0.16,16.45,61.6,22.66,0.78,0.31,0.0,1.55,0.93,33.67,18.16,53.9,5.43,0.0,1.4,1.4,0.93,0.0,0.0,0.0,2.02,1.24,1.71,42.1,Konstantinos Mitroglou
