ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Gen_Pos,Height,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won,longName
Samuel Chukwueze,Samuel Chimerenka Chukwueze,0.183959450791345,28500000,2019-2020,22.0,Winger,1.72,Right Winger,left,La Liga,0.13,0.09,0.13,0.0,0.0,0.09,0.0,0.16,0.16,0.15,0.3,2.2,0.48,22.0,0.06,0.27,17.8,0.0,0.07,-0.03,-0.03,24.35,33.02,73.7,456.16,118.09,10.26,12.55,81.8,10.08,12.9,78.2,3.52,5.46,64.5,1.54,1.59,1.45,0.4,3.48,32.45,0.57,0.0,0.22,6.78,0.92,1.98,0.13,0.0,0.0,0.0,21.97,5.68,5.37,30.07,0.92,1.14,0.35,0.22,0.09,0.57,0.88,1.81,4.36,3.04,0.0,0.57,0.13,0.48,0.13,0.62,0.31,0.0,0.13,0.04,0.13,0.0,0.79,0.66,0.35,0.22,0.22,0.31,0.92,33.3,0.62,15.28,4.27,28.0,3.3,6.91,5.06,1.28,0.04,0.0,1.23,0.4,1.19,0.35,0.04,46.94,0.62,5.24,23.16,23.12,5.46,46.37,2.64,4.36,60.6,2.73,0.13,38.48,241.38,162.39,8.67,2.16,2.07,3.13,2.07,48.7,36.24,74.4,8.32,0.0,0.84,2.55,0.53,0.09,0.0,0.0,6.6,0.48,1.32,26.8,Samuel Chimerenka Chukwueze
Samuel Chukwueze,Samuel Chimerenka Chukwueze,0.1924081625804834,15000000,2018-2019,21.0,Winger,1.72,Right Winger,left,La Liga,0.26,0.11,0.26,0.0,0.0,0.11,0.0,0.27,0.27,0.08,0.35,3.06,1.21,39.7,0.09,0.22,17.8,0.0,0.09,-0.01,-0.01,20.42,28.49,71.7,357.94,96.17,10.02,12.66,79.2,7.81,10.18,76.7,2.37,3.85,61.6,1.21,1.27,1.11,0.21,3.01,28.01,0.47,0.0,0.32,6.28,0.58,1.48,0.11,0.0,0.0,0.0,19.99,4.75,3.75,25.43,0.95,1.11,0.26,0.05,0.21,0.37,0.84,1.9,3.01,1.74,0.05,0.58,0.37,0.16,0.11,0.26,0.16,0.0,0.05,0.05,0.0,0.0,1.0,0.58,0.26,0.63,0.11,0.26,1.64,16.1,1.37,21.31,4.85,22.8,4.43,10.97,5.91,0.74,0.05,0.0,0.69,0.53,1.53,0.42,0.0,41.99,0.58,5.59,17.73,22.79,6.81,41.52,3.11,5.33,58.4,3.43,0.11,35.98,208.96,143.18,7.76,1.79,2.43,2.32,2.11,44.84,31.13,69.4,7.7,0.0,1.21,1.48,1.0,0.0,0.0,0.0,6.65,0.9,1.21,42.5,Samuel Chimerenka Chukwueze
Samuel Kalu,Samuel Kalu Ojim,0.1817215924118203,7000000,2020-2021,24.0,Winger,1.77,Right Winger,right,Ligue 1,0.37,0.09,0.37,0.0,0.0,0.28,0.0,0.14,0.14,0.05,0.19,2.24,0.75,33.3,0.17,0.5,17.4,0.09,0.06,0.23,0.23,21.47,29.6,72.6,343.1,72.54,12.14,14.47,83.9,6.82,8.87,76.8,2.05,4.11,50.0,0.75,1.12,0.56,0.09,2.05,28.2,1.4,0.47,0.0,6.82,1.59,1.68,0.65,0.37,0.0,0.28,20.54,4.95,4.11,2.15,24.93,1.21,0.28,0.09,0.09,0.84,0.84,1.59,2.24,0.75,0.37,0.47,0.0,0.47,0.19,0.19,0.09,0.0,0.0,0.0,0.09,0.0,2.43,1.68,1.03,0.93,0.47,0.56,1.4,40.0,0.84,14.94,5.41,36.3,3.36,5.98,5.6,1.68,0.0,0.0,1.68,0.84,3.27,0.28,0.0,49.48,0.37,6.54,22.59,24.09,4.48,48.08,3.45,6.35,54.4,3.64,0.0,37.34,164.88,99.52,6.35,1.4,1.12,3.73,3.08,47.61,35.66,74.9,6.07,0.0,1.49,3.45,0.47,0.0,0.0,0.0,5.79,1.12,1.68,40.0,Samuel Kalu Ojim
Samuel Kalu,Samuel Kalu Ojim,0.1757756373997316,8166666,2019-2020,23.0,Winger,1.77,Right Winger,right,Ligue 1,0.07,0.07,0.07,0.0,0.0,0.27,0.0,0.15,0.15,0.12,0.27,2.65,0.73,27.5,0.03,0.09,20.5,0.07,0.06,-0.09,-0.09,25.73,34.75,74.0,441.25,107.91,12.87,15.59,82.6,10.08,13.13,76.8,2.39,4.78,50.0,0.6,1.99,0.53,0.2,2.52,32.7,2.06,0.0,0.0,8.49,1.26,2.32,0.07,0.0,0.07,0.0,22.88,5.04,6.83,3.18,27.59,0.93,1.99,0.13,0.27,0.8,0.86,1.72,2.19,1.19,0.07,0.4,0.27,0.27,0.0,0.27,0.13,0.0,0.0,0.07,0.07,0.0,2.85,1.26,1.26,1.26,0.33,0.8,2.26,35.3,1.46,20.16,5.37,26.6,5.5,10.01,4.64,1.39,0.07,0.0,1.33,1.26,4.11,0.66,0.13,52.0,1.59,8.69,26.6,20.36,4.24,49.87,3.58,5.84,61.4,3.85,0.13,40.85,201.89,129.46,6.43,1.59,1.53,2.26,3.05,46.36,36.61,79.0,6.1,0.0,1.99,2.12,0.27,0.0,0.0,0.0,6.37,0.99,1.99,33.3,Samuel Kalu Ojim
Samuel Kalu,Samuel Kalu Ojim,0.1735247599732989,8750000,2018-2019,22.0,Winger,1.77,Right Winger,right,Ligue 1,0.21,0.14,0.21,0.0,0.07,0.21,0.07,0.25,0.2,0.27,0.46,2.88,0.98,34.1,0.07,0.21,21.6,0.42,0.07,-0.04,0.01,25.78,39.56,65.2,483.51,156.11,13.42,17.14,78.3,8.08,11.45,70.6,4.0,8.99,44.5,2.11,1.9,0.84,0.28,3.23,34.78,4.78,1.41,0.07,8.01,2.39,2.67,3.02,0.07,0.0,0.0,24.59,4.99,9.98,4.85,32.32,0.98,0.35,0.14,0.21,0.63,1.83,1.97,4.5,1.76,0.98,0.84,0.21,0.7,0.0,0.28,0.14,0.0,0.07,0.0,0.07,0.0,1.69,0.98,0.91,0.49,0.28,0.28,1.55,18.2,1.26,13.0,4.71,36.2,3.79,5.34,3.86,0.98,0.07,0.0,0.91,0.84,2.53,0.14,0.0,56.28,0.7,7.03,22.69,30.84,4.36,51.92,4.5,6.82,66.0,4.71,0.0,47.56,230.66,146.63,6.82,2.32,1.05,2.67,3.79,52.69,40.19,76.3,10.05,0.0,1.26,2.67,0.14,0.07,0.0,0.0,6.96,1.19,1.69,41.5,Samuel Kalu Ojim
Sheyi Ojo,Oluwaseyi Babajide Ojo,0.1756411997956274,2000000,2018-2019,22.0,Winger,1.79,Right Winger,left,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.04,0.25,2.5,1.15,46.2,0.0,0.0,18.9,0.0,0.08,-0.21,-0.21,12.69,20.38,62.3,225.38,36.73,6.35,9.23,68.8,3.85,4.81,80.0,1.73,2.69,64.3,0.77,0.77,0.77,0.38,1.15,19.81,0.58,0.19,0.19,3.85,1.35,2.5,0.0,0.0,0.0,0.0,13.46,2.69,4.23,15.19,3.46,1.15,0.0,0.0,0.0,0.96,0.77,2.31,2.5,0.77,0.19,0.19,0.38,0.96,0.0,0.58,0.19,0.0,0.0,0.19,0.19,0.0,1.92,0.58,1.15,0.38,0.38,0.38,1.35,28.6,0.96,20.19,4.23,21.0,4.62,11.15,4.42,0.96,0.0,0.0,0.96,0.38,2.31,0.38,0.0,35.38,0.38,4.62,15.19,19.04,4.23,35.0,2.69,4.81,56.0,2.69,0.0,30.38,190.38,118.08,6.54,1.35,1.92,2.69,1.73,44.04,25.77,58.5,8.46,0.0,0.77,2.12,0.0,0.0,0.0,0.0,5.19,0.58,3.08,15.8,Oluwaseyi Babajide Ojo
Stephy Mavididi,Stephy Alvaro Mavididi,0.1878996970282307,6200000,2020-2021,24.0,Winger,1.83,Left Winger,right,Ligue 1,0.4,0.0,0.4,0.0,0.0,0.13,0.0,0.22,0.22,0.05,0.27,1.37,0.75,54.8,0.29,0.53,12.8,0.0,0.16,0.18,0.18,17.65,22.7,77.7,258.3,44.69,10.64,12.41,85.7,5.36,6.78,79.1,0.98,1.51,64.7,0.67,0.53,0.35,0.13,0.84,21.99,0.71,0.04,0.13,4.66,0.27,0.84,0.0,0.0,0.0,0.0,16.98,3.77,1.95,3.41,17.2,1.02,0.35,0.35,0.09,0.49,0.58,1.42,1.86,0.98,0.04,0.27,0.22,0.31,0.04,0.22,0.04,0.0,0.09,0.09,0.0,0.0,0.58,0.27,0.27,0.27,0.04,0.22,1.15,19.2,0.93,13.88,3.19,23.0,3.55,6.16,4.17,0.98,0.0,0.0,0.98,0.89,1.46,0.22,0.0,35.82,0.44,5.67,16.71,17.25,3.77,35.16,1.42,3.37,42.1,1.73,0.0,26.6,169.36,99.62,4.48,1.42,0.89,2.97,2.31,41.85,26.2,62.6,7.32,0.0,1.55,1.55,0.13,0.04,0.0,0.0,4.83,0.67,2.13,23.8,Stephy Alvaro Mavididi
Stephy Mavididi,Stephy Alvaro Mavididi,0.1831438920449743,2525000,2019-2020,23.0,Winger,1.83,Left Winger,right,Ligue 1,0.32,0.06,0.32,0.0,0.0,0.0,0.0,0.19,0.19,0.05,0.23,1.68,0.71,42.3,0.19,0.45,15.5,0.0,0.11,0.13,0.13,18.96,23.16,81.8,263.01,60.17,11.45,13.07,87.6,5.82,7.12,81.8,0.65,0.91,71.4,0.39,0.91,0.58,0.13,1.68,22.65,0.52,0.0,0.06,5.24,0.19,0.71,0.0,0.0,0.0,0.0,17.08,4.21,1.88,3.49,18.44,0.65,0.0,0.32,0.0,0.19,0.71,1.04,1.62,1.16,0.0,0.39,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.42,0.91,0.78,0.45,0.19,0.52,1.49,34.8,0.97,22.32,6.53,29.3,5.31,9.83,7.18,1.23,0.06,0.0,1.16,0.32,1.75,0.26,0.0,37.66,0.65,6.28,19.99,15.79,3.56,37.14,2.52,4.92,51.3,2.98,0.13,30.54,161.3,91.23,4.53,1.81,0.84,2.91,3.17,41.73,26.98,64.7,6.79,0.0,1.36,1.42,0.06,0.0,0.0,0.0,6.15,0.45,1.68,21.2,Stephy Alvaro Mavididi
Steven Bergwijn,Steven Charles Bergwijn,0.1857181462905889,25000000,2020-2021,24.0,Winger,1.78,Left Winger,right,Premier League,0.07,0.22,0.07,0.0,0.0,0.22,0.0,0.19,0.19,0.1,0.28,1.12,0.37,33.3,0.07,0.2,16.3,0.0,0.17,-0.11,-0.11,25.85,31.89,81.1,360.75,63.25,16.09,18.03,89.3,7.75,9.54,81.3,0.67,2.31,29.0,1.04,1.56,0.67,0.0,1.34,31.14,0.75,0.22,0.0,5.51,0.3,0.89,0.3,0.22,0.0,0.0,25.33,2.98,3.58,1.27,29.5,0.89,0.07,0.0,0.0,0.15,0.82,0.67,2.46,1.79,0.07,0.0,0.15,0.37,0.07,0.45,0.22,0.0,0.0,0.07,0.07,0.07,1.19,0.75,0.52,0.22,0.45,0.45,1.79,25.0,1.34,17.96,4.69,26.1,4.4,7.08,6.48,0.75,0.07,0.0,0.67,0.89,2.09,0.37,0.0,42.47,0.97,6.33,20.04,20.49,3.13,41.72,1.56,3.05,51.2,1.71,0.0,33.23,178.21,95.59,4.69,1.79,0.67,2.16,1.71,46.71,31.59,67.6,5.22,0.0,1.56,1.27,0.07,0.07,0.0,0.0,5.96,0.15,1.19,11.1,Steven Charles Bergwijn
Steven Bergwijn,Steven Charles Bergwijn,0.1845709529967576,31500000,2019-2020,23.0,Winger,1.78,Left Winger,right,Premier League,0.38,0.13,0.38,0.0,0.0,0.26,0.0,0.15,0.15,0.13,0.28,1.15,0.51,44.4,0.33,0.75,15.0,0.0,0.13,0.23,0.23,28.76,33.11,86.9,402.7,69.67,17.9,19.82,90.3,8.57,9.72,88.2,1.02,1.66,61.5,1.66,1.28,1.41,0.51,1.53,31.58,1.53,0.51,0.0,8.69,0.26,1.15,0.38,0.26,0.0,0.0,22.76,6.39,3.96,1.41,28.64,1.41,0.26,0.64,0.0,0.64,0.26,0.38,3.32,2.81,0.0,0.26,0.0,0.26,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.64,0.51,0.13,0.38,0.13,0.26,1.28,20.0,1.02,14.96,4.35,29.1,3.32,8.69,2.94,1.41,0.0,0.0,1.41,0.64,1.28,0.89,0.0,44.87,0.51,6.78,21.86,20.45,3.45,43.34,1.28,3.32,38.5,1.66,0.0,30.04,182.68,108.15,5.24,1.53,0.89,1.53,2.05,43.72,29.79,68.1,7.67,0.0,1.15,1.66,0.0,0.13,0.0,0.0,9.08,0.77,1.02,42.9,Steven Charles Bergwijn
Stiven Mendoza,John Stiven Mendoza Valencia,0.1854620042582472,3833333,2019-2020,28.0,Winger,1.72,Left Winger,left,Ligue 1,0.41,0.0,0.41,0.0,0.0,0.16,0.0,0.29,0.29,0.03,0.32,1.88,0.74,39.1,0.22,0.56,19.5,0.08,0.15,0.12,0.12,21.58,30.65,70.4,350.44,106.76,12.1,15.12,80.0,7.11,9.48,75.0,1.8,3.68,48.9,0.49,2.21,0.74,0.16,2.86,29.43,1.23,0.25,0.25,8.01,0.9,1.14,0.25,0.25,0.0,0.0,20.19,6.62,3.84,26.16,2.62,0.65,0.33,0.41,0.08,0.82,0.9,1.96,1.8,1.14,0.08,0.08,0.08,0.25,0.16,0.25,0.16,0.0,0.08,0.0,0.0,0.0,1.47,0.9,0.49,0.74,0.25,0.25,1.63,15.0,1.39,21.66,5.56,25.7,2.86,11.61,7.19,1.72,0.16,0.08,1.55,0.57,2.04,0.41,0.08,46.92,0.57,5.4,25.59,20.35,2.7,45.69,2.21,3.76,58.7,2.37,0.16,37.28,185.4,117.87,5.89,2.29,0.65,3.43,2.86,46.51,33.76,72.6,8.75,0.0,1.96,1.72,0.08,0.0,0.0,0.0,5.89,0.65,1.55,29.6,John Stiven Mendoza Valencia
Stiven Mendoza,John Stiven Mendoza Valencia,0.1674637566037062,2750000,2018-2019,27.0,Winger,1.72,Left Winger,left,Ligue 1,0.1,0.1,0.1,0.0,0.0,0.19,0.0,0.13,0.13,0.09,0.23,1.97,0.43,22.0,0.05,0.22,21.9,0.19,0.07,-0.04,-0.04,24.6,34.24,71.8,410.44,139.58,13.23,15.82,83.6,8.2,10.55,77.7,2.78,6.23,44.6,1.29,2.21,1.39,0.43,3.74,30.35,3.88,1.58,0.14,7.91,1.53,2.54,1.73,0.05,0.29,0.05,22.87,5.08,6.28,29.63,3.07,0.48,0.48,0.29,0.14,0.77,0.72,1.53,3.26,1.97,0.43,0.29,0.14,0.34,0.1,0.34,0.29,0.0,0.05,0.0,0.0,0.0,1.73,1.05,0.67,0.77,0.29,0.58,1.77,32.4,1.2,21.82,5.13,23.5,5.56,10.55,5.71,1.29,0.0,0.0,1.29,0.43,2.16,0.43,0.0,48.38,0.86,6.57,23.16,23.93,2.59,44.78,2.73,4.56,60.0,3.16,0.05,39.03,201.39,119.44,5.71,2.21,0.34,2.78,2.54,44.93,32.8,73.0,7.29,0.0,1.49,2.4,0.1,0.0,0.0,0.0,7.38,0.38,0.53,42.1,John Stiven Mendoza Valencia
Stiven Mendoza,John Stiven Mendoza Valencia,0.1777890798989631,1250000,2017-2018,26.0,Winger,1.72,Left Winger,left,Ligue 1,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.2,0.2,0.07,0.27,2.18,0.52,24.0,0.08,0.33,20.7,0.17,0.09,-0.03,-0.03,22.33,31.92,69.9,373.26,130.47,11.95,14.91,80.1,7.33,10.03,73.0,2.27,4.53,50.0,1.13,1.57,0.52,0.09,1.66,29.13,2.79,0.44,0.09,7.41,0.87,1.4,1.83,0.0,0.0,0.0,23.11,3.4,5.41,28.34,1.74,1.31,0.17,0.17,0.0,0.7,0.52,2.01,2.62,1.48,0.52,0.26,0.17,0.09,0.09,0.17,0.09,0.0,0.0,0.0,0.0,0.09,0.96,0.78,0.44,0.17,0.35,0.09,0.87,10.0,0.78,13.52,2.97,21.9,4.19,5.49,3.84,1.13,0.09,0.0,1.05,1.31,2.27,0.17,0.0,42.12,0.61,8.02,17.27,20.41,2.62,39.33,1.92,3.05,62.9,2.09,0.0,32.09,184.88,96.89,4.62,1.48,0.61,1.4,1.92,38.37,26.95,70.2,7.67,0.0,0.61,1.22,0.09,0.0,0.0,0.0,7.33,0.17,0.52,25.0,John Stiven Mendoza Valencia
Suso,JesÃºs JoaquÃ­n FernÃ¡ndez SÃ¡ez de la Torre,0.1779788510206038,19000000,2020-2021,28.0,Winger,1.77,Right Winger,left,La Liga,0.12,0.16,0.12,0.0,0.0,0.08,0.0,0.09,0.09,0.18,0.27,1.95,0.69,35.4,0.06,0.18,22.9,0.08,0.04,0.04,0.04,40.36,49.6,81.4,757.1,192.83,19.1,20.93,91.2,15.64,18.45,84.8,5.17,8.51,60.8,1.71,3.79,2.2,0.77,4.52,46.87,2.73,0.9,0.04,7.82,3.05,3.34,1.18,0.45,0.04,0.12,34.57,5.58,9.45,43.41,4.76,0.61,0.53,0.08,0.12,1.38,1.38,1.59,4.07,3.14,0.2,0.45,0.08,0.12,0.08,0.49,0.41,0.04,0.0,0.04,0.0,0.0,0.81,0.53,0.33,0.24,0.24,0.33,1.18,27.6,0.86,9.24,2.77,30.0,2.04,4.15,3.05,0.81,0.0,0.0,0.81,0.37,1.18,0.16,0.0,59.13,0.37,6.07,24.43,32.54,2.73,56.52,2.08,2.69,77.3,2.2,0.08,48.3,246.38,125.71,7.82,1.91,0.9,1.91,1.87,56.77,48.67,85.7,6.96,0.0,1.14,1.71,0.24,0.0,0.0,0.0,4.93,0.2,0.57,26.3,JesÃºs JoaquÃ­n FernÃ¡ndez SÃ¡ez de la Torre
Suso,JesÃºs JoaquÃ­n FernÃ¡ndez SÃ¡ez de la Torre,0.1748704701213335,25625000,2019-2020,27.0,Winger,1.77,Right Winger,left,Serie A,0.09,0.12,0.09,0.0,0.0,0.06,0.0,0.1,0.1,0.19,0.28,1.83,0.8,44.35,0.05,0.11,23.2,0.18,0.06,-0.0,-0.0,36.08,47.35,76.15,669.34,192.83,17.1,19.58,87.4,13.54,16.81,80.5,4.93,8.78,56.3,2.22,2.93,3.08,0.84,4.92,44.08,3.26,1.03,0.74,8.53,2.22,3.61,1.5,0.82,0.23,0.0,30.54,7.15,9.66,41.3,4.21,0.78,0.54,0.3,0.12,1.27,0.93,1.52,4.4,3.06,0.46,0.54,0.12,0.18,0.04,0.4,0.24,0.06,0.09,0.0,0.0,0.0,0.96,0.58,0.4,0.44,0.12,0.38,1.36,26.65,0.97,11.58,2.98,26.55,2.98,5.63,2.97,0.6,0.0,0.0,0.6,0.26,1.22,0.22,0.0,56.56,0.3,4.7,24.32,31.45,2.24,53.34,2.18,3.44,63.4,2.24,0.18,46.02,233.75,127.39,8.08,1.84,0.88,1.0,2.1,54.49,45.42,83.35,5.94,0.0,0.84,1.64,0.24,0.0,0.0,0.0,5.49,0.2,0.38,31.25,JesÃºs JoaquÃ­n FernÃ¡ndez SÃ¡ez de la Torre
Suso,JesÃºs JoaquÃ­n FernÃ¡ndez SÃ¡ez de la Torre,0.1923670194579258,43750000,2018-2019,26.0,Winger,1.77,Right Winger,left,Serie A,0.21,0.3,0.21,0.0,0.0,0.27,0.03,0.11,0.11,0.27,0.38,2.71,1.13,41.8,0.08,0.18,22.2,0.21,0.04,0.1,0.1,39.57,52.72,75.1,752.95,252.32,17.8,20.52,86.8,15.63,19.8,78.9,5.46,10.38,52.6,2.95,4.12,3.34,1.13,6.98,47.92,4.8,1.22,0.51,9.9,3.16,4.8,2.62,0.6,0.0,0.0,35.25,5.96,11.51,46.52,4.53,0.51,0.95,0.12,0.15,0.98,1.49,1.85,5.79,4.18,0.54,0.78,0.12,0.15,0.03,0.6,0.51,0.03,0.03,0.03,0.0,0.0,1.01,0.72,0.24,0.51,0.27,0.36,1.76,20.3,1.4,14.76,4.18,28.3,3.07,7.04,4.65,0.75,0.03,0.0,0.72,0.6,1.61,0.09,0.0,63.55,0.21,5.55,27.91,35.79,3.82,59.31,2.77,3.82,72.7,2.89,0.09,55.38,299.49,179.52,11.0,2.95,1.37,1.55,1.85,60.0,51.11,85.2,7.04,0.03,1.13,2.56,0.18,0.0,0.0,0.0,5.1,0.09,0.39,18.8,JesÃºs JoaquÃ­n FernÃ¡ndez SÃ¡ez de la Torre
Suso,JesÃºs JoaquÃ­n FernÃ¡ndez SÃ¡ez de la Torre,0.1897314747768142,28750000,2017-2018,25.0,Winger,1.77,Right Winger,left,Serie A,0.19,0.22,0.19,0.0,0.0,0.06,0.03,0.12,0.12,0.25,0.37,3.11,1.24,39.8,0.06,0.15,24.0,0.38,0.04,0.07,0.07,37.65,51.91,72.5,684.77,224.6,18.68,22.24,84.0,13.72,18.55,74.0,4.61,8.99,51.2,2.51,3.27,2.7,0.67,5.94,47.59,4.32,0.73,0.06,10.42,2.83,4.07,2.86,0.57,0.1,0.13,34.31,6.64,10.96,44.06,6.26,0.48,0.7,0.29,0.19,1.14,1.62,2.16,5.24,3.81,0.41,0.41,0.22,0.35,0.03,0.57,0.38,0.1,0.03,0.03,0.03,0.0,0.48,0.32,0.13,0.13,0.22,0.19,0.98,19.4,0.79,13.88,3.18,22.9,1.94,6.89,5.05,1.21,0.03,0.0,1.18,0.29,0.76,0.1,0.0,64.43,0.32,5.72,24.97,38.22,4.51,60.07,2.57,3.81,67.5,2.73,0.25,54.61,281.6,161.03,9.34,2.51,1.91,1.62,2.64,58.1,50.16,86.3,8.2,0.0,0.98,2.67,0.19,0.0,0.0,0.0,6.64,0.19,0.44,30.0,JesÃºs JoaquÃ­n FernÃ¡ndez SÃ¡ez de la Torre
Todd Cantwell,Todd Owen Cantwell,0.1819718308883352,16000000,2019-2020,23.0,Winger,1.8,Left Midfield,right,Premier League,0.22,0.07,0.22,0.0,0.0,0.22,0.0,0.21,0.21,0.1,0.31,1.52,0.58,38.1,0.14,0.38,15.7,0.0,0.14,0.01,0.01,31.96,39.99,79.9,482.11,110.07,18.95,21.73,87.2,9.29,11.46,81.1,2.35,4.12,57.0,1.3,2.57,0.76,0.04,2.78,38.65,1.34,0.47,0.04,9.37,1.05,0.58,0.14,0.0,0.04,0.0,29.58,6.54,3.87,3.36,34.35,1.08,0.54,0.33,0.22,1.27,0.83,1.37,2.68,2.1,0.0,0.22,0.11,0.22,0.04,0.18,0.18,0.0,0.0,0.0,0.0,0.0,1.77,1.05,0.8,0.76,0.22,0.69,2.97,23.2,2.28,20.86,5.42,26.0,6.69,9.47,4.7,2.1,0.18,0.0,1.92,0.43,2.21,1.27,0.0,54.64,1.52,9.91,27.34,21.95,3.29,53.48,2.06,3.4,60.6,2.21,0.04,39.88,208.64,109.13,5.03,1.66,0.94,2.13,1.81,50.66,40.17,79.3,5.03,0.0,1.59,2.75,0.11,0.0,0.04,0.0,6.47,0.58,1.52,27.6,Todd Owen Cantwell
Vagner GonÃ§alves,Vagner JosÃ© Dias GonÃ§alves,0.1744400353342753,3500000,2020-2021,26.0,Winger,1.68,Right Winger,right,Ligue 1,0.37,0.09,0.19,0.19,0.19,0.28,0.0,0.4,0.26,0.12,0.38,1.77,0.37,21.1,0.11,0.5,17.2,0.0,0.15,-0.03,-0.07,17.59,23.17,75.9,280.24,65.89,10.14,11.54,87.9,5.4,7.45,72.5,1.49,2.7,55.2,1.21,0.93,0.74,0.09,2.05,21.22,1.95,1.12,0.47,5.12,0.47,0.93,0.19,0.09,0.0,0.09,15.92,2.79,4.47,1.58,19.17,1.21,0.19,0.37,0.28,0.56,0.37,0.84,2.98,1.58,0.28,0.28,0.09,0.65,0.09,0.47,0.28,0.0,0.09,0.0,0.09,0.0,1.3,1.02,0.37,0.74,0.19,0.19,1.3,14.3,1.12,16.01,4.37,27.3,2.42,8.0,5.58,1.12,0.0,0.0,1.12,0.37,1.68,0.56,0.0,37.69,0.28,4.84,18.8,17.03,3.16,36.3,1.3,2.89,45.2,1.3,0.0,25.5,118.57,67.29,2.89,1.21,0.09,4.1,2.33,45.33,26.15,57.7,5.96,0.0,2.51,2.7,0.84,0.09,0.0,0.0,6.42,1.12,3.63,23.5,Vagner JosÃ© Dias GonÃ§alves
